Employee_ID,Employee_Name,Department_ID,Department,Business_Unit,Position_ID,Position_Title,Designation,Job_Level,Role_Band,Performance_Template_ID,Performance_Cycle_ID,Latest_Performance_Month,Latest_Performance_Score,Latest_Performance_Band,Average_12M_Performance_Score,Lowest_12M_Performance_Score,Highest_12M_Performance_Score,Three_Month_Change_Points,Performance_Trend,Strongest_KPI_1,Strongest_KPI_1_Score,Strongest_KPI_2,Strongest_KPI_2_Score,Development_KPI_1,Development_KPI_1_Score,Development_KPI_2,Development_KPI_2_Score,Average_Evidence_Quality,Existing_Performance_Score_Reference,Existing_Performance_Band_Reference,Review_Status,Data_As_Of_Date
EMP660,Shahzaib Saleem,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-645,Quality Inspector,Quality Inspector,Junior,Junior/Assistant,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,89.11,Strong,89.13,88.71,89.74,-0.12,Stable,Test and Inspection Plan Achievement,100.0,CAPA and Audit Closure within SLA,97.6,Escaped Defect Rate,81.07,Teamwork and Professional Communication,57.14,0.9,91.0,Strong,Calculated - Pending Manager Review,2026-08-01
EMP661,Fatima Sheikh,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-646,Quality Inspector,Quality Inspector,Junior,Junior/Assistant,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,86.93,Strong,84.04,81.81,86.93,3.23,Improving,Test and Inspection Plan Achievement,99.34,CAPA and Audit Closure within SLA,94.34,Learning and Adaptability,78.09,Teamwork and Professional Communication,56.38,0.9,87.2,Strong,Calculated - Pending Manager Review,2026-08-01
EMP662,Areeba Awan,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-647,Quality Inspector,Quality Inspector,Junior,Junior/Assistant,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,86.85,Strong,84.19,81.01,87.19,5.25,Improving,Test and Inspection Plan Achievement,100.0,Attendance and Punctuality,95.04,Escaped Defect Rate,76.95,Teamwork and Professional Communication,57.58,0.91,84.6,Strong,Calculated - Pending Manager Review,2026-08-01
EMP663,Eman Saleem,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-648,Quality Inspector,Quality Inspector,Junior,Junior/Assistant,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,85.3,Strong,84.49,83.74,85.3,0.16,Stable,Test and Inspection Plan Achievement,100.0,CAPA and Audit Closure within SLA,97.62,Learning and Adaptability,70.69,Teamwork and Professional Communication,54.38,0.89,89.5,Strong,Calculated - Pending Manager Review,2026-08-01
EMP664,Komal Shah,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-649,Quality Inspector,Quality Inspector,Junior,Junior/Assistant,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,83.87,Strong,79.89,75.63,84.38,7.98,Improving,Attendance and Punctuality,93.37,CAPA and Audit Closure within SLA,92.58,Learning and Adaptability,77.49,Teamwork and Professional Communication,51.96,0.9,83.4,Strong,Calculated - Pending Manager Review,2026-08-01
EMP665,Taha Waheed,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-650,Quality Inspector,Quality Inspector,Junior,Junior/Assistant,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,85.28,Strong,87.0,84.65,89.62,-3.75,Declining,Attendance and Punctuality,94.04,Test and Inspection Plan Achievement,90.76,Learning and Adaptability,75.68,Teamwork and Professional Communication,59.35,0.9,84.6,Strong,Calculated - Pending Manager Review,2026-08-01
EMP666,Saad Hashmi,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-651,Quality Inspector,Quality Inspector,Junior,Junior/Assistant,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,81.66,Strong,77.81,74.87,81.66,4.84,Improving,Attendance and Punctuality,95.39,CAPA and Audit Closure within SLA,88.51,Learning and Adaptability,77.64,Teamwork and Professional Communication,51.18,0.9,80.1,Effective,Calculated - Pending Manager Review,2026-08-01
EMP667,Nida Munir,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-652,Quality Inspector,Quality Inspector,Junior,Junior/Assistant,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,75.68,Meets Expectations,75.08,73.74,76.19,-0.1,Stable,Attendance and Punctuality,95.83,Escaped Defect Rate,82.26,Responsibility and Deadline Discipline,71.71,Teamwork and Professional Communication,48.55,0.9,75.6,Effective,Calculated - Pending Manager Review,2026-08-01
EMP668,Talha Nawaz,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-653,Quality Inspector,Quality Inspector,Junior,Junior/Assistant,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,82.12,Strong,79.72,76.5,82.12,4.87,Improving,Attendance and Punctuality,97.82,CAPA and Audit Closure within SLA,88.07,Escaped Defect Rate,78.1,Teamwork and Professional Communication,54.95,0.9,83.9,Strong,Calculated - Pending Manager Review,2026-08-01
EMP669,Saad Riaz,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-654,Quality Inspector,Quality Inspector,Junior,Junior/Assistant,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,88.63,Strong,87.21,85.43,88.63,2.21,Stable,Test and Inspection Plan Achievement,100.0,Responsibility and Deadline Discipline,94.37,Escaped Defect Rate,85.59,Teamwork and Professional Communication,48.39,0.9,88.3,Strong,Calculated - Pending Manager Review,2026-08-01
EMP670,Kinza Aziz,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-655,Quality Inspector,Quality Inspector,Junior,Junior/Assistant,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,83.62,Strong,81.65,79.44,83.62,0.91,Stable,Attendance and Punctuality,97.05,Escaped Defect Rate,89.05,Learning and Adaptability,70.48,Teamwork and Professional Communication,55.91,0.9,83.8,Strong,Calculated - Pending Manager Review,2026-08-01
EMP671,Kashif Waheed,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-656,Quality Inspector,Quality Inspector,Junior,Junior/Assistant,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,91.52,Exceptional,90.41,89.48,91.52,1.57,Stable,Test and Inspection Plan Achievement,100.0,Responsibility and Deadline Discipline,98.29,Escaped Defect Rate,86.38,Teamwork and Professional Communication,60.93,0.9,93.6,Exceptional,Calculated - Pending Manager Review,2026-08-01
EMP672,Taha Nawaz,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-657,Quality Inspector,Quality Inspector,Junior,Junior/Assistant,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,83.32,Strong,80.86,78.13,83.32,4.02,Improving,Attendance and Punctuality,98.1,CAPA and Audit Closure within SLA,89.35,Learning and Adaptability,80.9,Teamwork and Professional Communication,56.52,0.91,84.3,Strong,Calculated - Pending Manager Review,2026-08-01
EMP673,Noman Javed,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-658,Quality Assurance Intern,Quality Assurance Intern,Intern,Intern/Trainee,PT-QAS-INTERN,PC-2025-2026-ANNUAL,2026-08-01,87.26,Strong,83.6,80.11,87.26,5.99,Improving,Test and Inspection Plan Achievement,100.0,CAPA and Audit Closure within SLA,100.0,Learning and Adaptability,77.29,Teamwork and Professional Communication,49.85,0.89,91.3,Strong,Calculated - Pending Manager Review,2026-08-01
EMP674,Rabia Ismail,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-659,Quality Assurance Intern,Quality Assurance Intern,Intern,Intern/Trainee,PT-QAS-INTERN,PC-2025-2026-ANNUAL,2026-08-01,79.39,Meets Expectations,78.81,76.84,80.45,2.63,Stable,Attendance and Punctuality,95.79,Escaped Defect Rate,83.96,Learning and Adaptability,72.75,Teamwork and Professional Communication,62.5,0.9,85.1,Strong,Calculated - Pending Manager Review,2026-08-01
EMP675,Hira Munir,DEPARTMENT-015,Quality Assurance,Industrial Operations,POS-660,Quality Assurance Intern,Quality Assurance Intern,Intern,Intern/Trainee,PT-QAS-INTERN,PC-2025-2026-ANNUAL,2026-08-01,80.12,Strong,80.73,80.06,81.98,-1.61,Stable,Attendance and Punctuality,91.42,Test and Inspection Plan Achievement,86.59,Escaped Defect Rate,68.61,Teamwork and Professional Communication,60.99,0.89,81.8,Effective,Calculated - Pending Manager Review,2026-08-01
EMP676,Fahad Bukhari,DEPARTMENT-016,Research & Development,Technology and Innovation,EXEC-RND-HEAD,Head of Research and Development,Head of Research and Development,Executive,Manager/Head,PT-RND-MANAGER,PC-2025-2026-ANNUAL,2026-08-01,79.5,Meets Expectations,76.47,73.62,79.5,3.66,Improving,Attendance and Punctuality,96.29,Responsibility and Deadline Discipline,89.55,Teamwork and Professional Communication,61.91,Team Leadership and Development,61.42,0.92,85.2,Strong,Calculated - Pending Manager Review,2026-08-01
EMP677,Eman Chaudhry,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-661,Research and Development Manager,Research and Development Manager,Lead/Manager,Manager/Head,PT-RND-MANAGER,PC-2025-2026-ANNUAL,2026-08-01,77.4,Meets Expectations,78.31,77.4,79.8,-1.1,Stable,Attendance and Punctuality,96.51,Innovation and Knowledge Transfer Completion,83.67,Teamwork and Professional Communication,72.01,Team Leadership and Development,67.89,0.91,79.9,Effective,Calculated - Pending Manager Review,2026-08-01
EMP678,Imran Akhtar,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-662,Research and Development Manager,Research and Development Manager,Lead/Manager,Manager/Head,PT-RND-MANAGER,PC-2025-2026-ANNUAL,2026-08-01,76.21,Meets Expectations,73.0,71.75,76.21,2.68,Stable,Attendance and Punctuality,96.51,Experiment Validation Success,85.75,Team Leadership and Development,60.47,Teamwork and Professional Communication,59.82,0.91,78.0,Effective,Calculated - Pending Manager Review,2026-08-01
EMP679,Rabia Latif,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-663,Research and Development Manager,Research and Development Manager,Lead/Manager,Manager/Head,PT-RND-MANAGER,PC-2025-2026-ANNUAL,2026-08-01,77.3,Meets Expectations,79.88,77.3,82.02,-3.1,Declining,Attendance and Punctuality,91.86,Research Milestone Target Achievement,89.23,Team Leadership and Development,58.51,Teamwork and Professional Communication,54.51,0.91,85.0,Strong,Calculated - Pending Manager Review,2026-08-01
EMP680,Ayesha Dar,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-664,Research and Development Manager,Research and Development Manager,Lead/Manager,Manager/Head,PT-RND-MANAGER,PC-2025-2026-ANNUAL,2026-08-01,76.79,Meets Expectations,74.69,72.29,76.79,3.48,Improving,Attendance and Punctuality,93.37,Research Milestone Target Achievement,85.3,Team Leadership and Development,61.44,Teamwork and Professional Communication,58.89,0.91,80.3,Effective,Calculated - Pending Manager Review,2026-08-01
EMP681,Kashif Ejaz,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-665,Research and Development Manager,Research and Development Manager,Lead/Manager,Manager/Head,PT-RND-MANAGER,PC-2025-2026-ANNUAL,2026-08-01,82.05,Strong,81.59,80.13,83.13,-0.78,Stable,Attendance and Punctuality,94.9,Responsibility and Deadline Discipline,93.04,Team Leadership and Development,71.92,Teamwork and Professional Communication,56.08,0.91,85.7,Strong,Calculated - Pending Manager Review,2026-08-01
EMP682,Hira Iqbal,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-666,Research and Development Manager,Research and Development Manager,Lead/Manager,Manager/Head,PT-RND-MANAGER,PC-2025-2026-ANNUAL,2026-08-01,75.89,Meets Expectations,78.52,75.89,82.11,-5.13,Declining,Attendance and Punctuality,94.99,Learning and Adaptability,89.94,Team Leadership and Development,60.82,Teamwork and Professional Communication,58.18,0.92,79.5,Effective,Calculated - Pending Manager Review,2026-08-01
EMP683,Farhan Qureshi,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-667,Senior Research Scientist,Senior Research Scientist,Senior,Senior/Lead,PT-RND-SENIOR,PC-2025-2026-ANNUAL,2026-08-01,80.34,Strong,84.92,80.34,87.99,-5.75,Declining,Attendance and Punctuality,95.87,Innovation and Knowledge Transfer Completion,91.27,Mentoring and Knowledge Transfer,65.18,Teamwork and Professional Communication,54.99,0.92,81.8,Effective,Calculated - Pending Manager Review,2026-08-01
EMP684,Kamran Mirza,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-668,Senior Research Scientist,Senior Research Scientist,Senior,Senior/Lead,PT-RND-SENIOR,PC-2025-2026-ANNUAL,2026-08-01,75.56,Meets Expectations,75.83,73.82,77.55,1.8,Stable,Attendance and Punctuality,95.72,Experiment Validation Success,84.12,Mentoring and Knowledge Transfer,69.7,Teamwork and Professional Communication,65.87,0.91,76.0,Effective,Calculated - Pending Manager Review,2026-08-01
EMP685,Kinza Dar,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-669,Senior Research Scientist,Senior Research Scientist,Senior,Senior/Lead,PT-RND-SENIOR,PC-2025-2026-ANNUAL,2026-08-01,84.85,Strong,82.52,78.77,84.85,3.9,Improving,Research Milestone Target Achievement,100.0,Innovation and Knowledge Transfer Completion,100.0,Mentoring and Knowledge Transfer,61.06,Teamwork and Professional Communication,48.77,0.91,87.7,Strong,Calculated - Pending Manager Review,2026-08-01
EMP686,Usman Hussain,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-670,Senior Research Scientist,Senior Research Scientist,Senior,Senior/Lead,PT-RND-SENIOR,PC-2025-2026-ANNUAL,2026-08-01,79.49,Meets Expectations,78.54,76.72,79.91,2.18,Stable,Attendance and Punctuality,97.93,Innovation and Knowledge Transfer Completion,87.06,Mentoring and Knowledge Transfer,65.84,Teamwork and Professional Communication,48.34,0.91,81.6,Effective,Calculated - Pending Manager Review,2026-08-01
EMP687,Arham Khan,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-671,Senior Research Scientist,Senior Research Scientist,Senior,Senior/Lead,PT-RND-SENIOR,PC-2025-2026-ANNUAL,2026-08-01,74.27,Meets Expectations,76.55,73.38,80.79,-5.67,Declining,Attendance and Punctuality,96.2,Research Milestone Target Achievement,83.81,Experiment Validation Success,62.51,Teamwork and Professional Communication,52.33,0.91,75.4,Effective,Calculated - Pending Manager Review,2026-08-01
EMP688,Hamza Saeed,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-672,Senior Research Scientist,Senior Research Scientist,Senior,Senior/Lead,PT-RND-SENIOR,PC-2025-2026-ANNUAL,2026-08-01,86.61,Strong,82.96,78.43,86.61,6.29,Improving,Research Milestone Target Achievement,100.0,Attendance and Punctuality,97.68,Experiment Validation Success,73.52,Teamwork and Professional Communication,69.17,0.92,88.7,Strong,Calculated - Pending Manager Review,2026-08-01
EMP689,Areeba Latif,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-673,Senior Research Scientist,Senior Research Scientist,Senior,Senior/Lead,PT-RND-SENIOR,PC-2025-2026-ANNUAL,2026-08-01,86.8,Strong,87.21,86.03,88.14,-1.37,Stable,Research Milestone Target Achievement,98.8,Responsibility and Deadline Discipline,95.98,Mentoring and Knowledge Transfer,69.62,Teamwork and Professional Communication,50.44,0.92,87.1,Strong,Calculated - Pending Manager Review,2026-08-01
EMP690,Imran Dar,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-674,Senior Research Scientist,Senior Research Scientist,Senior,Senior/Lead,PT-RND-SENIOR,PC-2025-2026-ANNUAL,2026-08-01,85.62,Strong,85.52,84.88,86.31,-0.2,Stable,Research Milestone Target Achievement,100.0,Innovation and Knowledge Transfer Completion,97.37,Experiment Validation Success,69.56,Teamwork and Professional Communication,68.08,0.91,89.9,Strong,Calculated - Pending Manager Review,2026-08-01
EMP691,Raza Bukhari,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-675,Research Analyst,Research Analyst,Mid,Professional/Mid-level,PT-RND-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,82.0,Strong,82.05,81.06,82.81,-0.44,Stable,Attendance and Punctuality,91.55,Learning and Adaptability,85.64,Responsibility and Deadline Discipline,78.25,Teamwork and Professional Communication,64.18,0.91,82.8,Strong,Calculated - Pending Manager Review,2026-08-01
EMP692,Amna Yousaf,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-676,Research Analyst,Research Analyst,Mid,Professional/Mid-level,PT-RND-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,80.9,Strong,78.61,76.58,80.9,3.4,Improving,Attendance and Punctuality,97.74,Learning and Adaptability,85.57,Responsibility and Deadline Discipline,74.75,Teamwork and Professional Communication,57.5,0.9,78.8,Effective,Calculated - Pending Manager Review,2026-08-01
EMP693,Waqas Bukhari,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-677,Research Analyst,Research Analyst,Mid,Professional/Mid-level,PT-RND-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,88.12,Strong,87.82,85.99,90.1,-1.69,Stable,Research Milestone Target Achievement,94.62,Attendance and Punctuality,92.27,Learning and Adaptability,72.55,Teamwork and Professional Communication,58.12,0.9,86.4,Strong,Calculated - Pending Manager Review,2026-08-01
EMP694,Omar Khan,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-678,Research Analyst,Research Analyst,Mid,Professional/Mid-level,PT-RND-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,94.23,Exceptional,89.66,84.13,94.23,7.64,Improving,Research Milestone Target Achievement,100.0,Attendance and Punctuality,99.63,Learning and Adaptability,76.4,Teamwork and Professional Communication,67.86,0.91,91.9,Strong,Calculated - Pending Manager Review,2026-08-01
EMP695,Noman Hameed,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-679,Research Analyst,Research Analyst,Mid,Professional/Mid-level,PT-RND-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,83.27,Strong,79.61,76.87,83.27,4.54,Improving,Attendance and Punctuality,92.43,Learning and Adaptability,91.41,Experiment Validation Success,77.07,Teamwork and Professional Communication,50.52,0.91,83.1,Strong,Calculated - Pending Manager Review,2026-08-01
EMP696,Taha Baig,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-680,Research Analyst,Research Analyst,Mid,Professional/Mid-level,PT-RND-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,90.08,Exceptional,89.19,88.53,90.08,0.35,Stable,Research Milestone Target Achievement,100.0,Innovation and Knowledge Transfer Completion,100.0,Learning and Adaptability,72.42,Teamwork and Professional Communication,48.69,0.91,88.3,Strong,Calculated - Pending Manager Review,2026-08-01
EMP697,Fahad Khalid,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-681,Research Analyst,Research Analyst,Mid,Professional/Mid-level,PT-RND-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,74.5,Meets Expectations,69.9,65.29,74.5,7.76,Improving,Attendance and Punctuality,97.12,Innovation and Knowledge Transfer Completion,77.4,Responsibility and Deadline Discipline,69.85,Teamwork and Professional Communication,59.86,0.91,73.0,Effective,Calculated - Pending Manager Review,2026-08-01
EMP698,Amna Siddiqui,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-682,Research Analyst,Research Analyst,Mid,Professional/Mid-level,PT-RND-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,90.16,Exceptional,89.09,87.18,90.16,1.93,Stable,Research Milestone Target Achievement,100.0,Responsibility and Deadline Discipline,98.16,Learning and Adaptability,62.75,Teamwork and Professional Communication,46.71,0.91,87.3,Strong,Calculated - Pending Manager Review,2026-08-01
EMP699,Maha Shah,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-683,Research Analyst,Research Analyst,Mid,Professional/Mid-level,PT-RND-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,87.25,Strong,88.12,85.51,91.08,-3.04,Declining,Attendance and Punctuality,95.91,Innovation and Knowledge Transfer Completion,91.46,Experiment Validation Success,82.96,Teamwork and Professional Communication,63.16,0.9,85.4,Strong,Calculated - Pending Manager Review,2026-08-01
EMP700,Eman Ismail,DEPARTMENT-016,Research & Development,Technology and Innovation,POS-684,Research Analyst,Research Analyst,Mid,Professional/Mid-level,PT-RND-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,84.39,Strong,84.18,82.56,85.91,-1.2,Stable,Attendance and Punctuality,97.89,Research Milestone Target Achievement,95.35,Experiment Validation Success,64.74,Teamwork and Professional Communication,64.28,0.91,84.4,Strong,Calculated - Pending Manager Review,2026-08-01
