Employee_ID,Employee_Name,Department_ID,Department,Business_Unit,Organizational_Unit_ID,Position_ID,Position_Title,Designation,Job_Level,Career_Level,Role_Band,Management_Tier,Manager_Flag,Measurement_Scope,Performance_Template_ID,Performance_Cycle_ID,Mapping_Status,Effective_Start_Date,Effective_End_Date,Data_As_Of_Date
EMP615,Waqas Munir,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,POS-601,Production Operator,Production Operator,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-PRD-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP616,Rabia Sheikh,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,POS-602,Production Operator,Production Operator,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-PRD-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP617,Anusha Hussain,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,POS-603,Production Operator,Production Operator,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-PRD-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP618,Ali Malik,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,POS-604,Production Operator,Production Operator,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-PRD-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP619,Kashif Ansari,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,POS-605,Production Operator,Production Operator,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-PRD-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP620,Iqra Ansari,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,POS-606,Production Operator,Production Operator,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-PRD-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP621,Usman Malik,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,POS-607,Production Operator,Production Operator,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-PRD-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP622,Omar Latif,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,POS-608,Production Operator,Production Operator,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-PRD-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP623,Ayesha Hussain,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,POS-609,Production Operator,Production Operator,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-PRD-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP624,Eman Sheikh,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,POS-610,Production Operator,Production Operator,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-PRD-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP625,Arham Ahmed,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,POS-611,Production Operator,Production Operator,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-PRD-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP626,Shahzaib Mughal,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,POS-612,Production Operator,Production Operator,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-PRD-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP627,Mahnoor Ismail,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,POS-613,Production Operator,Production Operator,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-PRD-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP628,Raza Hameed,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,POS-614,Production Intern,Production Intern,Intern,Internship,Intern/Trainee,Individual Contributor,No,Individual,PT-PRD-INTERN,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP629,Bilal Malik,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,POS-615,Production Intern,Production Intern,Intern,Internship,Intern/Trainee,Individual Contributor,No,Individual,PT-PRD-INTERN,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP630,Saba Dar,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,POS-616,Production Intern,Production Intern,Intern,Internship,Intern/Trainee,Individual Contributor,No,Individual,PT-PRD-INTERN,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP631,Noman Tariq,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,EXEC-QAS-HEAD,Head of Quality Assurance,Head of Quality Assurance,Executive,Executive,Manager/Head,Department Head,Yes,Team/Department,PT-QAS-MANAGER,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP632,Junaid Sultan,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,POS-617,Quality Assurance Manager,Quality Assurance Manager,Lead/Manager,Management,Manager/Head,Manager/Lead,Yes,Team/Department,PT-QAS-MANAGER,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP633,Sara Tariq,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,POS-618,Quality Assurance Manager,Quality Assurance Manager,Lead/Manager,Management,Manager/Head,Manager/Lead,Yes,Team/Department,PT-QAS-MANAGER,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP634,Hira Nadeem,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,POS-619,Quality Assurance Manager,Quality Assurance Manager,Lead/Manager,Management,Manager/Head,Manager/Lead,Yes,Team/Department,PT-QAS-MANAGER,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP635,Ahmed Rashid,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,POS-620,Quality Assurance Manager,Quality Assurance Manager,Lead/Manager,Management,Manager/Head,Manager/Lead,Yes,Team/Department,PT-QAS-MANAGER,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP636,Zainab Ejaz,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,POS-621,Quality Assurance Manager,Quality Assurance Manager,Lead/Manager,Management,Manager/Head,Manager/Lead,Yes,Team/Department,PT-QAS-MANAGER,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP637,Kamran Sheikh,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,POS-622,Quality Assurance Manager,Quality Assurance Manager,Lead/Manager,Management,Manager/Head,Manager/Lead,Yes,Team/Department,PT-QAS-MANAGER,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP638,Laiba Hashmi,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,POS-623,Senior Quality Engineer,Senior Quality Engineer,Senior,Senior Professional,Senior/Lead,Senior Individual Contributor,No,Individual + Mentoring,PT-QAS-SENIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP639,Sana Saeed,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,POS-624,Senior Quality Engineer,Senior Quality Engineer,Senior,Senior Professional,Senior/Lead,Senior Individual Contributor,No,Individual + Mentoring,PT-QAS-SENIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP640,Hamza Yousaf,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,POS-625,Senior Quality Engineer,Senior Quality Engineer,Senior,Senior Professional,Senior/Lead,Senior Individual Contributor,No,Individual + Mentoring,PT-QAS-SENIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP641,Ahmed Awan,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,POS-626,Senior Quality Engineer,Senior Quality Engineer,Senior,Senior Professional,Senior/Lead,Senior Individual Contributor,No,Individual + Mentoring,PT-QAS-SENIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP642,Taha Zafar,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,POS-627,Senior Quality Engineer,Senior Quality Engineer,Senior,Senior Professional,Senior/Lead,Senior Individual Contributor,No,Individual + Mentoring,PT-QAS-SENIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP643,Bilal Khan,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,POS-628,Senior Quality Engineer,Senior Quality Engineer,Senior,Senior Professional,Senior/Lead,Senior Individual Contributor,No,Individual + Mentoring,PT-QAS-SENIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP644,Imran Hussain,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,POS-629,Senior Quality Engineer,Senior Quality Engineer,Senior,Senior Professional,Senior/Lead,Senior Individual Contributor,No,Individual + Mentoring,PT-QAS-SENIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP645,Kinza Rehman,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,POS-630,Senior Quality Engineer,Senior Quality Engineer,Senior,Senior Professional,Senior/Lead,Senior Individual Contributor,No,Individual + Mentoring,PT-QAS-SENIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP646,Junaid Yousaf,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,POS-631,Quality Analyst,Quality Analyst,Mid,Professional,Professional/Mid-level,Individual Contributor,No,Individual,PT-QAS-PROFESSIONAL,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP647,Amna Iqbal,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,POS-632,Quality Analyst,Quality Analyst,Mid,Professional,Professional/Mid-level,Individual Contributor,No,Individual,PT-QAS-PROFESSIONAL,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP648,Kashif Hashmi,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,POS-633,Quality Analyst,Quality Analyst,Mid,Professional,Professional/Mid-level,Individual Contributor,No,Individual,PT-QAS-PROFESSIONAL,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP649,Fatima Raza,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,POS-634,Quality Analyst,Quality Analyst,Mid,Professional,Professional/Mid-level,Individual Contributor,No,Individual,PT-QAS-PROFESSIONAL,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP650,Hassan Akhtar,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,POS-635,Quality Analyst,Quality Analyst,Mid,Professional,Professional/Mid-level,Individual Contributor,No,Individual,PT-QAS-PROFESSIONAL,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP651,Sana Habib,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,POS-636,Quality Analyst,Quality Analyst,Mid,Professional,Professional/Mid-level,Individual Contributor,No,Individual,PT-QAS-PROFESSIONAL,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP652,Kinza Waheed,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,POS-637,Quality Analyst,Quality Analyst,Mid,Professional,Professional/Mid-level,Individual Contributor,No,Individual,PT-QAS-PROFESSIONAL,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP653,Laiba Hussain,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,POS-638,Quality Analyst,Quality Analyst,Mid,Professional,Professional/Mid-level,Individual Contributor,No,Individual,PT-QAS-PROFESSIONAL,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP654,Kinza Javed,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,POS-639,Quality Analyst,Quality Analyst,Mid,Professional,Professional/Mid-level,Individual Contributor,No,Individual,PT-QAS-PROFESSIONAL,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP655,Taha Aslam,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,POS-640,Quality Analyst,Quality Analyst,Mid,Professional,Professional/Mid-level,Individual Contributor,No,Individual,PT-QAS-PROFESSIONAL,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP656,Sara Hussain,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,POS-641,Quality Analyst,Quality Analyst,Mid,Professional,Professional/Mid-level,Individual Contributor,No,Individual,PT-QAS-PROFESSIONAL,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP657,Mehwish Chaudhry,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,POS-642,Quality Analyst,Quality Analyst,Mid,Professional,Professional/Mid-level,Individual Contributor,No,Individual,PT-QAS-PROFESSIONAL,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP658,Kinza Latif,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,POS-643,Quality Analyst,Quality Analyst,Mid,Professional,Professional/Mid-level,Individual Contributor,No,Individual,PT-QAS-PROFESSIONAL,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP659,Fahad Sultan,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,POS-644,Quality Analyst,Quality Analyst,Mid,Professional,Professional/Mid-level,Individual Contributor,No,Individual,PT-QAS-PROFESSIONAL,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP660,Shahzaib Saleem,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,POS-645,Quality Inspector,Quality Inspector,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP661,Fatima Sheikh,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,POS-646,Quality Inspector,Quality Inspector,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP662,Areeba Awan,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,POS-647,Quality Inspector,Quality Inspector,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP663,Eman Saleem,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,POS-648,Quality Inspector,Quality Inspector,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP664,Komal Shah,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,POS-649,Quality Inspector,Quality Inspector,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP665,Taha Waheed,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,POS-650,Quality Inspector,Quality Inspector,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP666,Saad Hashmi,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,POS-651,Quality Inspector,Quality Inspector,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP667,Nida Munir,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,POS-652,Quality Inspector,Quality Inspector,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP668,Talha Nawaz,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,POS-653,Quality Inspector,Quality Inspector,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP669,Saad Riaz,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,POS-654,Quality Inspector,Quality Inspector,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP670,Kinza Aziz,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,POS-655,Quality Inspector,Quality Inspector,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP671,Kashif Waheed,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,POS-656,Quality Inspector,Quality Inspector,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP672,Taha Nawaz,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,POS-657,Quality Inspector,Quality Inspector,Junior,Entry Level,Junior/Assistant,Individual Contributor,No,Individual,PT-QAS-JUNIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP673,Noman Javed,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,POS-658,Quality Assurance Intern,Quality Assurance Intern,Intern,Internship,Intern/Trainee,Individual Contributor,No,Individual,PT-QAS-INTERN,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP674,Rabia Ismail,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,POS-659,Quality Assurance Intern,Quality Assurance Intern,Intern,Internship,Intern/Trainee,Individual Contributor,No,Individual,PT-QAS-INTERN,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP675,Hira Munir,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,POS-660,Quality Assurance Intern,Quality Assurance Intern,Intern,Internship,Intern/Trainee,Individual Contributor,No,Individual,PT-QAS-INTERN,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP676,Fahad Bukhari,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,EXEC-RND-HEAD,Head of Research and Development,Head of Research and Development,Executive,Executive,Manager/Head,Department Head,Yes,Team/Department,PT-RND-MANAGER,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP677,Eman Chaudhry,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,POS-661,Research and Development Manager,Research and Development Manager,Lead/Manager,Management,Manager/Head,Manager/Lead,Yes,Team/Department,PT-RND-MANAGER,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP678,Imran Akhtar,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,POS-662,Research and Development Manager,Research and Development Manager,Lead/Manager,Management,Manager/Head,Manager/Lead,Yes,Team/Department,PT-RND-MANAGER,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP679,Rabia Latif,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,POS-663,Research and Development Manager,Research and Development Manager,Lead/Manager,Management,Manager/Head,Manager/Lead,Yes,Team/Department,PT-RND-MANAGER,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP680,Ayesha Dar,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,POS-664,Research and Development Manager,Research and Development Manager,Lead/Manager,Management,Manager/Head,Manager/Lead,Yes,Team/Department,PT-RND-MANAGER,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP681,Kashif Ejaz,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,POS-665,Research and Development Manager,Research and Development Manager,Lead/Manager,Management,Manager/Head,Manager/Lead,Yes,Team/Department,PT-RND-MANAGER,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP682,Hira Iqbal,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,POS-666,Research and Development Manager,Research and Development Manager,Lead/Manager,Management,Manager/Head,Manager/Lead,Yes,Team/Department,PT-RND-MANAGER,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP683,Farhan Qureshi,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,POS-667,Senior Research Scientist,Senior Research Scientist,Senior,Senior Professional,Senior/Lead,Senior Individual Contributor,No,Individual + Mentoring,PT-RND-SENIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP684,Kamran Mirza,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,POS-668,Senior Research Scientist,Senior Research Scientist,Senior,Senior Professional,Senior/Lead,Senior Individual Contributor,No,Individual + Mentoring,PT-RND-SENIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
EMP685,Kinza Dar,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,POS-669,Senior Research Scientist,Senior Research Scientist,Senior,Senior Professional,Senior/Lead,Senior Individual Contributor,No,Individual + Mentoring,PT-RND-SENIOR,PC-2025-2026-ANNUAL,Mapped,2025-09-01,,2026-08-01
