Learning_Record_ID,Employee_ID,Employee_Name,Department_ID,Department,Position_ID,Position_Title,Role_Band,Course_ID,Course_Name,Course_Level,Skill_ID,Skill_Name,Current_Proficiency_Level,Current_Skill_Score,Certification_Status,Learning_Status,Completion_Date,Position_Required_Skill,History_Basis,Record_Source,Is_Actual_LMS_Record,Data_As_Of_Date
LEARN-EMP558-COURSE-S083-PRC,EMP558,Waqas Latif,DEPARTMENT-013,Logistics & Warehouse,POS-545,Logistics Coordinator,Professional/Mid-level,COURSE-S083-PRC,Applied Inventory Control,Practitioner,S083,Inventory Control,4,79.3,Not Required,Completed,2025-05-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=79.3, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP679-COURSE-S049-ADV,EMP679,Rabia Latif,DEPARTMENT-016,Research & Development,POS-663,Research and Development Manager,Manager/Head,COURSE-S049-ADV,Advanced Data Analysis and Decision Practice,Advanced,S049,Data Analysis,5,99.0,Not Required,Completed,2024-07-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=99.0, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP679-COURSE-S096-PRC,EMP679,Rabia Latif,DEPARTMENT-016,Research & Development,POS-663,Research and Development Manager,Manager/Head,COURSE-S096-PRC,Applied Research Methodology for R&D,Practitioner,S096,Research Methodology,3,72.9,Not Required,Completed,2024-03-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=3/5, skill score=72.9, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP679-COURSE-S044-ADV,EMP679,Rabia Latif,DEPARTMENT-016,Research & Development,POS-663,Research and Development Manager,Manager/Head,COURSE-S044-ADV,Advanced Problem Solving for Professional Growth,Advanced,S044,Problem Solving,4,94.1,Not Required,Completed,2026-01-15,No,"Derived from actual role=Manager/Head, skill proficiency=4/5, skill score=94.1, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP467-COURSE-S074-ADV,EMP467,Maryam Dar,DEPARTMENT-011,Legal & Compliance,POS-456,Compliance Analyst,Professional/Mid-level,COURSE-S074-ADV,Advanced Legal Research and Decision Practice,Advanced,S074,Legal Research,5,90.4,Not Required,Completed,2024-05-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=90.4, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP467-COURSE-S075-PRC,EMP467,Maryam Dar,DEPARTMENT-011,Legal & Compliance,POS-456,Compliance Analyst,Professional/Mid-level,COURSE-S075-PRC,Applied Case Management,Practitioner,S075,Case Management,4,81.5,Not Required,Completed,2025-04-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=81.5, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP614-COURSE-S044-ADV,EMP614,Asad Rashid,DEPARTMENT-014,Production & Manufacturing,POS-600,Production Technician,Professional/Mid-level,COURSE-S044-ADV,Advanced Problem Solving for Professional Growth,Advanced,S044,Problem Solving,5,98.3,Not Required,Completed,2025-01-15,No,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=98.3, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP614-COURSE-S043-ADV,EMP614,Asad Rashid,DEPARTMENT-014,Production & Manufacturing,POS-600,Production Technician,Professional/Mid-level,COURSE-S043-ADV,Advanced Teamwork for Professional Growth,Advanced,S043,Teamwork,5,93.7,Not Required,Completed,2025-03-15,No,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=93.7, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP458-COURSE-S074-ADV,EMP458,Taha Ansari,DEPARTMENT-011,Legal & Compliance,POS-447,Senior Legal Counsel,Senior/Lead,COURSE-S074-ADV,Advanced Legal Research and Decision Practice,Advanced,S074,Legal Research,4,84.6,Not Required,Completed,2025-04-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=84.6, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP458-COURSE-S072-PRC,EMP458,Taha Ansari,DEPARTMENT-011,Legal & Compliance,POS-447,Senior Legal Counsel,Senior/Lead,COURSE-S072-PRC,Applied Regulatory Compliance,Practitioner,S072,Regulatory Compliance,3,69.0,Not Required,Completed,2024-08-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=3/5, skill score=69.0, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP235-COURSE-S025-ADV,EMP235,Farhan Munir,DEPARTMENT-002,Finance,POS-233,Financial Analyst,Professional/Mid-level,COURSE-S025-ADV,Advanced Financial Analysis and Decision Practice,Advanced,S025,Financial Analysis,5,95.0,Planned,Completed,2025-04-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=95.0, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP235-COURSE-S053-ADV,EMP235,Farhan Munir,DEPARTMENT-002,Finance,POS-233,Financial Analyst,Professional/Mid-level,COURSE-S053-ADV,Advanced Documentation for Professional Growth,Advanced,S053,Documentation,5,100.0,Not Required,Completed,2025-02-15,No,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=100.0, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP508-COURSE-S076-ADV,EMP508,Kinza Siddiqui,DEPARTMENT-012,Procurement & Supply Chain,POS-496,Senior Procurement Specialist,Senior/Lead,COURSE-S076-ADV,Advanced Strategic Sourcing and Decision Practice,Advanced,S076,Strategic Sourcing,5,100.0,Certified,Completed,2025-04-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=100.0, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP508-COURSE-S079-PRC,EMP508,Kinza Siddiqui,DEPARTMENT-012,Procurement & Supply Chain,POS-496,Senior Procurement Specialist,Senior/Lead,COURSE-S079-PRC,Applied Contract Negotiation,Practitioner,S079,Contract Negotiation,3,70.7,Planned,Completed,2026-05-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=3/5, skill score=70.7, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP600-COURSE-S044-ADV,EMP600,Usman Saleem,DEPARTMENT-014,Production & Manufacturing,POS-586,Senior Production Supervisor,Senior/Lead,COURSE-S044-ADV,Advanced Problem Solving for Professional Growth,Advanced,S044,Problem Solving,5,90.0,Planned,Completed,2026-01-15,No,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=90.0, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP600-COURSE-S087-FND,EMP600,Usman Saleem,DEPARTMENT-014,Production & Manufacturing,POS-586,Senior Production Supervisor,Senior/Lead,COURSE-S087-FND,Health and Safety Essentials,Foundation,S087,Health and Safety,3,61.2,Not Required,Completed,2026-03-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=3/5, skill score=61.2, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP298-COURSE-S008-ADV,EMP298,Ayesha Mughal,DEPARTMENT-007,IT,POS-291,Senior Systems Engineer,Senior/Lead,COURSE-S008-ADV,Advanced Cybersecurity and Decision Practice,Advanced,S008,Cybersecurity,5,95.0,Certified,Completed,2026-01-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=95.0, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP298-COURSE-S009-ADV,EMP298,Ayesha Mughal,DEPARTMENT-007,IT,POS-291,Senior Systems Engineer,Senior/Lead,COURSE-S009-ADV,Advanced Network Administration and Decision Practice,Advanced,S009,Network Administration,4,84.3,Certified,Completed,2024-08-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=84.3, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP653-COURSE-S092-PRC,EMP653,Laiba Hussain,DEPARTMENT-015,Quality Assurance,POS-638,Quality Analyst,Professional/Mid-level,COURSE-S092-PRC,Applied Quality Auditing in Operations,Practitioner,S092,Quality Auditing,3,82.6,Not Required,Completed,2025-01-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=3/5, skill score=82.6, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP653-COURSE-S049-ADV,EMP653,Laiba Hussain,DEPARTMENT-015,Quality Assurance,POS-638,Quality Analyst,Professional/Mid-level,COURSE-S049-ADV,Advanced Data Analysis and Decision Practice,Advanced,S049,Data Analysis,5,91.2,Not Required,Completed,2024-03-15,No,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=91.2, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP081-COURSE-S033-ADV,EMP081,Sonia Arif,DEPARTMENT-001,HR,POS-081,Senior HR Specialist,Senior/Lead,COURSE-S033-ADV,Advanced Performance Management and Decision Practice,Advanced,S033,Performance Management,5,100.0,Not Required,Completed,2026-08-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=100.0, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP081-COURSE-S047-ADV,EMP081,Sonia Arif,DEPARTMENT-001,HR,POS-081,Senior HR Specialist,Senior/Lead,COURSE-S047-ADV,Advanced Coaching & Mentoring for Professional Growth,Advanced,S047,Coaching & Mentoring,5,96.3,Not Required,Completed,2025-03-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=96.3, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP339-COURSE-S056-ADV,EMP339,Saba Saleem,DEPARTMENT-008,Medical Care,POS-331,Medical Officer,Professional/Mid-level,COURSE-S056-ADV,Advanced Clinical Documentation and Patient Safety,Advanced,S056,Clinical Documentation,5,95.3,Not Required,Completed,2026-05-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=95.3, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP339-COURSE-S051-ADV,EMP339,Saba Saleem,DEPARTMENT-008,Medical Care,POS-331,Medical Officer,Professional/Mid-level,COURSE-S051-ADV,Advanced Empathy & Active Listening for Professional Growth,Advanced,S051,Empathy & Active Listening,5,92.1,Planned,Completed,2026-04-15,No,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=92.1, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP594-COURSE-S089-ADV,EMP594,Raza Mirza,DEPARTMENT-014,Production & Manufacturing,POS-580,Senior Production Supervisor,Senior/Lead,COURSE-S089-ADV,Advanced Machine Operation and Continuous Improvement,Advanced,S089,Machine Operation,4,88.4,Not Required,Completed,2026-07-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=88.4, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP594-COURSE-S091-PRC,EMP594,Raza Mirza,DEPARTMENT-014,Production & Manufacturing,POS-580,Senior Production Supervisor,Senior/Lead,COURSE-S091-PRC,Applied Lean Manufacturing in Operations,Practitioner,S091,Lean Manufacturing,3,77.9,Not Required,Completed,2024-03-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=3/5, skill score=77.9, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP514-COURSE-S080-ADV,EMP514,Sana Saleem,DEPARTMENT-012,Procurement & Supply Chain,POS-502,Procurement Officer,Professional/Mid-level,COURSE-S080-ADV,Advanced Inventory Planning and Decision Practice,Advanced,S080,Inventory Planning,5,93.5,Not Required,Completed,2024-03-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=93.5, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP514-COURSE-S077-ADV,EMP514,Sana Saleem,DEPARTMENT-012,Procurement & Supply Chain,POS-502,Procurement Officer,Professional/Mid-level,COURSE-S077-ADV,Advanced Purchase Order Management and Decision Practice,Advanced,S077,Purchase Order Management,5,100.0,Not Required,Completed,2026-08-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=100.0, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP456-COURSE-S074-ADV,EMP456,Areeba Saleem,DEPARTMENT-011,Legal & Compliance,POS-445,Legal and Compliance Manager,Manager/Head,COURSE-S074-ADV,Advanced Legal Research and Decision Practice,Advanced,S074,Legal Research,5,86.8,Certified,Completed,2025-02-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=86.8, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP456-COURSE-S072-ADV,EMP456,Areeba Saleem,DEPARTMENT-011,Legal & Compliance,POS-445,Legal and Compliance Manager,Manager/Head,COURSE-S072-ADV,Advanced Regulatory Compliance and Decision Practice,Advanced,S072,Regulatory Compliance,5,90.5,Not Required,Completed,2025-07-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=90.5, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP456-COURSE-S045-ADV,EMP456,Areeba Saleem,DEPARTMENT-011,Legal & Compliance,POS-445,Legal and Compliance Manager,Manager/Head,COURSE-S045-ADV,Advanced Stakeholder Management for Professional Growth,Advanced,S045,Stakeholder Management,5,87.4,Not Required,Completed,2025-06-15,No,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=87.4, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP487-COURSE-S074-ADV,EMP487,Talha Hashmi,DEPARTMENT-011,Legal & Compliance,POS-476,Legal Assistant,Junior/Assistant,COURSE-S074-ADV,Advanced Legal Research and Decision Practice,Advanced,S074,Legal Research,4,82.1,Not Required,Completed,2025-03-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=4/5, skill score=82.1, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP603-COURSE-S090-FND,EMP603,Ayesha Qureshi,DEPARTMENT-014,Production & Manufacturing,POS-589,Production Technician,Professional/Mid-level,COURSE-S090-FND,Preventive Maintenance Essentials,Foundation,S090,Preventive Maintenance,2,72.6,Certified,Completed,2025-06-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=2/5, skill score=72.6, certification=Certified, skill status=Developing.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP603-COURSE-S046-ADV,EMP603,Ayesha Qureshi,DEPARTMENT-014,Production & Manufacturing,POS-589,Production Technician,Professional/Mid-level,COURSE-S046-ADV,Advanced Leadership for Professional Growth,Advanced,S046,Leadership,5,99.2,Not Required,Completed,2025-01-15,No,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=99.2, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP611-COURSE-S087-PRC,EMP611,Omar Mahmood,DEPARTMENT-014,Production & Manufacturing,POS-597,Production Technician,Professional/Mid-level,COURSE-S087-PRC,Applied Health and Safety in Operations,Practitioner,S087,Health and Safety,3,93.3,Certified,Completed,2024-06-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=3/5, skill score=93.3, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP611-COURSE-S020-PRC,EMP611,Omar Mahmood,DEPARTMENT-014,Production & Manufacturing,POS-597,Production Technician,Professional/Mid-level,COURSE-S020-PRC,Applied SOP Compliance,Practitioner,S020,SOP Compliance,4,77.9,Certified,Completed,2026-04-15,No,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=77.9, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP409-COURSE-S070-ADV,EMP409,Waqas Akhtar,DEPARTMENT-010,Administration & Facilities,POS-399,Administration Manager,Manager/Head,COURSE-S070-ADV,Advanced Records Management and Decision Practice,Advanced,S070,Records Management,4,92.2,Not Required,Completed,2025-03-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=4/5, skill score=92.2, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP409-COURSE-S067-ADV,EMP409,Waqas Akhtar,DEPARTMENT-010,Administration & Facilities,POS-399,Administration Manager,Manager/Head,COURSE-S067-ADV,Advanced Facilities Management and Decision Practice,Advanced,S067,Facilities Management,4,88.1,Planned,Completed,2026-04-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=4/5, skill score=88.1, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP409-COURSE-S053-ADV,EMP409,Waqas Akhtar,DEPARTMENT-010,Administration & Facilities,POS-399,Administration Manager,Manager/Head,COURSE-S053-ADV,Advanced Documentation for Professional Growth,Advanced,S053,Documentation,5,100.0,Not Required,Completed,2026-01-15,No,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=100.0, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP350-COURSE-S057-PRC,EMP350,Noor Abbasi,DEPARTMENT-008,Medical Care,POS-342,Junior Medical Officer,Junior/Assistant,COURSE-S057-PRC,Applied Medication Safety in Clinical Practice,Practitioner,S057,Medication Safety,4,78.8,Certified,Completed,2024-05-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=4/5, skill score=78.8, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP592-COURSE-S091-ADV,EMP592,Hamza Qureshi,DEPARTMENT-014,Production & Manufacturing,POS-578,Production Manager,Manager/Head,COURSE-S091-ADV,Advanced Lean Manufacturing and Continuous Improvement,Advanced,S091,Lean Manufacturing,5,100.0,Planned,Completed,2024-02-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=100.0, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP592-COURSE-S087-ADV,EMP592,Hamza Qureshi,DEPARTMENT-014,Production & Manufacturing,POS-578,Production Manager,Manager/Head,COURSE-S087-ADV,Advanced Health and Safety and Continuous Improvement,Advanced,S087,Health and Safety,5,88.2,Not Required,Completed,2025-07-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=88.2, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
