Employee_ID,Employee_Name,Department,Position_ID,Designation,Job_Level,Tenure_Months,Years_in_Company,Total_Experience_Years,Relevant_Experience_Years,Years_in_Current_Role,Projects_Completed,High_Impact_Projects,Previous_Same_Role,Previous_Department_Experience,Leadership_Experience_Years,Cross_Functional_Projects,Project_Success_Rate_pct,Experience_Score,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Cost_Center_ID,Data_As_Of_Date
EMP627,Mahnoor Ismail,Production & Manufacturing,POS-613,Production Operator,Junior,39,3.2,4.7,3.8,2.3,4,0,No,No,1.0,0,66.2,71.6,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP628,Raza Hameed,Production & Manufacturing,POS-614,Production Intern,Intern,12,1.0,1.1,1.0,0.3,2,0,No,No,0.5,0,85.4,66.1,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP629,Bilal Malik,Production & Manufacturing,POS-615,Production Intern,Intern,3,0.2,1.0,0.8,0.2,2,0,No,No,0.9,2,89.0,67.0,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP630,Saba Dar,Production & Manufacturing,POS-616,Production Intern,Intern,8,0.7,1.1,1.0,0.3,2,0,No,No,0.2,6,85.8,65.6,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP631,Noman Tariq,Quality Assurance,EXEC-QAS-HEAD,Head of Quality Assurance,Executive,142,11.8,27.2,23.7,11.1,27,4,Yes,Yes,23.2,2,89.4,100,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP632,Junaid Sultan,Quality Assurance,POS-617,Quality Assurance Manager,Lead/Manager,181,15.1,24.1,13.5,8.3,52,13,Yes,No,19.6,5,79.6,100,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP633,Sara Tariq,Quality Assurance,POS-618,Quality Assurance Manager,Lead/Manager,155,12.9,22.5,13.2,10.3,26,4,No,No,18.5,7,89.3,100,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP634,Hira Nadeem,Quality Assurance,POS-619,Quality Assurance Manager,Lead/Manager,140,11.7,19.9,11.1,5.9,38,6,Yes,Yes,16.2,9,86.3,100,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP635,Ahmed Rashid,Quality Assurance,POS-620,Quality Assurance Manager,Lead/Manager,174,14.5,23.5,15.8,11.7,25,6,Yes,No,18.0,8,77.2,100,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP636,Zainab Ejaz,Quality Assurance,POS-621,Quality Assurance Manager,Lead/Manager,152,12.7,22.2,17.4,5.3,24,5,No,No,16.3,3,76.7,100,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP637,Kamran Sheikh,Quality Assurance,POS-622,Quality Assurance Manager,Lead/Manager,85,7.1,18.7,12.9,0.9,35,8,No,No,12.9,7,81.7,100,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP638,Laiba Hashmi,Quality Assurance,POS-623,Senior Quality Engineer,Senior,100,8.3,16.8,10.8,2.5,33,8,No,No,1.0,5,90.2,100,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP639,Sana Saeed,Quality Assurance,POS-624,Senior Quality Engineer,Senior,105,8.8,16.1,12.3,4.9,16,1,No,No,1.0,2,82.1,100,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP640,Hamza Yousaf,Quality Assurance,POS-625,Senior Quality Engineer,Senior,135,11.2,18.9,13.7,4.6,19,3,Yes,No,0.8,7,78.1,100,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP641,Ahmed Awan,Quality Assurance,POS-626,Senior Quality Engineer,Senior,39,3.2,8.9,6.5,1.4,10,2,Yes,No,1.1,4,77.1,85.1,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP642,Taha Zafar,Quality Assurance,POS-627,Senior Quality Engineer,Senior,122,10.2,17.7,14.1,9.2,42,5,No,Yes,1.1,3,66.8,100,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP643,Bilal Khan,Quality Assurance,POS-628,Senior Quality Engineer,Senior,139,11.6,20.1,14.4,4.3,37,5,Yes,No,0.9,4,87.5,100,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP644,Imran Hussain,Quality Assurance,POS-629,Senior Quality Engineer,Senior,63,5.2,13.7,8.7,2.0,24,3,No,No,1.3,1,72.9,92.8,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP645,Kinza Rehman,Quality Assurance,POS-630,Senior Quality Engineer,Senior,119,9.9,15.2,8.4,1.4,30,3,No,No,0.1,7,71.2,89.1,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP646,Junaid Yousaf,Quality Assurance,POS-631,Quality Analyst,Mid,35,2.9,6.9,4.1,1.0,15,2,No,No,0.8,5,96.2,81.1,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP647,Amna Iqbal,Quality Assurance,POS-632,Quality Analyst,Mid,18,1.5,4.1,2.5,1.5,5,0,No,No,1.1,6,74.0,69.5,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP648,Kashif Hashmi,Quality Assurance,POS-633,Quality Analyst,Mid,60,5.0,8.5,6.7,0.9,15,1,No,No,1.2,6,81.4,85.3,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP649,Fatima Raza,Quality Assurance,POS-634,Quality Analyst,Mid,53,4.4,9.4,6.7,4.2,19,2,No,Yes,0.4,3,87.3,86.4,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP650,Hassan Akhtar,Quality Assurance,POS-635,Quality Analyst,Mid,58,4.8,10.7,6.7,3.7,12,1,No,Yes,0.6,7,73.4,82.5,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP651,Sana Habib,Quality Assurance,POS-636,Quality Analyst,Mid,84,7.0,9.6,5.7,4.3,15,2,No,No,1.2,5,75.5,82.6,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP652,Kinza Waheed,Quality Assurance,POS-637,Quality Analyst,Mid,44,3.7,9.6,6.7,0.6,18,3,No,No,1.4,7,85.5,89.5,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP653,Laiba Hussain,Quality Assurance,POS-638,Quality Analyst,Mid,30,2.5,6.8,3.8,2.2,11,3,Yes,No,1.4,4,73.4,78.4,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP654,Kinza Javed,Quality Assurance,POS-639,Quality Analyst,Mid,68,5.7,11.0,8.1,0.9,23,3,No,No,0.1,5,74.8,89.0,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP655,Taha Aslam,Quality Assurance,POS-640,Quality Analyst,Mid,29,2.4,7.2,5.0,1.3,7,1,Yes,Yes,1.4,11,85.1,81.3,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP656,Sara Hussain,Quality Assurance,POS-641,Quality Analyst,Mid,61,5.1,10.9,8.0,2.5,21,5,No,No,0.3,8,80.4,93.2,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP657,Mehwish Chaudhry,Quality Assurance,POS-642,Quality Analyst,Mid,31,2.6,8.5,5.1,1.2,16,4,No,Yes,0.2,8,75.4,81.8,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP658,Kinza Latif,Quality Assurance,POS-643,Quality Analyst,Mid,72,6.0,8.0,4.5,5.4,10,1,No,No,0.3,6,86.1,77.8,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP659,Fahad Sultan,Quality Assurance,POS-644,Quality Analyst,Mid,85,7.1,10.3,9.2,3.2,22,3,No,No,0.9,10,83.3,95.6,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP660,Shahzaib Saleem,Quality Assurance,POS-645,Quality Inspector,Junior,31,2.6,5.3,3.8,1.3,11,2,No,Yes,1.5,4,70.1,76.4,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP661,Fatima Sheikh,Quality Assurance,POS-646,Quality Inspector,Junior,15,1.2,1.5,0.8,0.2,1,0,No,Yes,0.5,10,78.6,64.1,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP662,Areeba Awan,Quality Assurance,POS-647,Quality Inspector,Junior,29,2.4,5.1,3.3,1.4,11,2,Yes,No,1.0,0,90.5,78.0,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP663,Eman Saleem,Quality Assurance,POS-648,Quality Inspector,Junior,31,2.6,5.5,4.1,0.2,10,1,No,No,1.1,8,90.2,79.0,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP664,Komal Shah,Quality Assurance,POS-649,Quality Inspector,Junior,15,1.2,1.8,1.3,0.6,3,0,No,No,0.3,4,94.0,68.3,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP665,Taha Waheed,Quality Assurance,POS-650,Quality Inspector,Junior,23,1.9,2.7,1.8,0.4,3,0,No,Yes,0.5,4,79.5,67.3,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP666,Saad Hashmi,Quality Assurance,POS-651,Quality Inspector,Junior,16,1.3,3.6,2.8,1.1,6,1,No,No,0.9,6,70.8,70.9,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP667,Nida Munir,Quality Assurance,POS-652,Quality Inspector,Junior,11,0.9,1.5,0.9,0.4,2,0,No,No,1.2,6,70.5,64.2,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP668,Talha Nawaz,Quality Assurance,POS-653,Quality Inspector,Junior,28,2.3,4.2,3.4,1.1,7,0,No,No,0.9,2,89.7,74.9,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP669,Saad Riaz,Quality Assurance,POS-654,Quality Inspector,Junior,10,0.8,2.5,2.0,0.8,5,1,No,No,0.7,2,86.4,71.2,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP670,Kinza Aziz,Quality Assurance,POS-655,Quality Inspector,Junior,10,0.8,1.2,0.7,0.3,1,0,No,No,1.3,0,87.4,67.2,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP671,Kashif Waheed,Quality Assurance,POS-656,Quality Inspector,Junior,11,0.9,1.0,0.7,0.6,2,0,No,Yes,0.8,6,79.9,64.7,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP672,Taha Nawaz,Quality Assurance,POS-657,Quality Inspector,Junior,4,0.3,3.0,2.7,0.3,6,0,No,No,0.0,2,84.9,70.1,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP673,Noman Javed,Quality Assurance,POS-658,Quality Assurance Intern,Intern,4,0.3,0.9,0.6,0.3,0,0,No,No,0.7,2,76.6,63.5,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP674,Rabia Ismail,Quality Assurance,POS-659,Quality Assurance Intern,Intern,9,0.8,0.9,0.6,0.4,1,0,No,No,0.4,3,67.2,61.0,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP675,Hira Munir,Quality Assurance,POS-660,Quality Assurance Intern,Intern,12,1.0,1.2,0.9,0.5,2,0,No,No,0.6,7,82.1,65.3,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP676,Fahad Bukhari,Research & Development,EXEC-RND-HEAD,Head of Research and Development,Executive,180,15.0,27.6,23.2,8.9,39,10,Yes,No,23.4,10,60.5,100,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP677,Eman Chaudhry,Research & Development,POS-661,Research and Development Manager,Lead/Manager,146,12.2,20.9,14.4,9.7,29,7,Yes,No,13.7,13,95.6,100,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP678,Imran Akhtar,Research & Development,POS-662,Research and Development Manager,Lead/Manager,169,14.1,25.8,19.4,7.9,39,11,No,No,20.0,9,85.4,100,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP679,Rabia Latif,Research & Development,POS-663,Research and Development Manager,Lead/Manager,130,10.8,21.4,13.8,9.5,52,9,No,No,18.3,10,93.6,100,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP680,Ayesha Dar,Research & Development,POS-664,Research and Development Manager,Lead/Manager,143,11.9,24.0,18.0,8.4,41,11,No,No,16.5,8,77.5,100,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP681,Kashif Ejaz,Research & Development,POS-665,Research and Development Manager,Lead/Manager,157,13.1,23.9,16.0,6.9,53,14,No,No,18.0,2,82.1,100,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP682,Hira Iqbal,Research & Development,POS-666,Research and Development Manager,Lead/Manager,183,15.2,25.1,20.9,3.5,50,9,No,No,19.3,7,93.8,100,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP683,Farhan Qureshi,Research & Development,POS-667,Senior Research Scientist,Senior,110,9.2,17.8,13.0,6.0,31,3,No,No,0.3,7,77.2,100,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP684,Kamran Mirza,Research & Development,POS-668,Senior Research Scientist,Senior,40,3.3,11.2,6.3,2.0,18,2,No,No,0.2,6,85.9,84.5,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP685,Kinza Dar,Research & Development,POS-669,Senior Research Scientist,Senior,92,7.7,14.7,8.2,6.2,27,6,No,No,0.9,5,100,100,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP686,Usman Hussain,Research & Development,POS-670,Senior Research Scientist,Senior,41,3.4,13.1,8.8,1.6,23,4,No,No,1.2,7,92.5,98.3,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP687,Arham Khan,Research & Development,POS-671,Senior Research Scientist,Senior,68,5.7,15.5,11.8,3.9,37,8,No,No,0.0,12,84.0,100,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP688,Hamza Saeed,Research & Development,POS-672,Senior Research Scientist,Senior,73,6.1,15.4,8.5,3.1,20,5,No,No,0.1,5,81.6,94.5,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP689,Areeba Latif,Research & Development,POS-673,Senior Research Scientist,Senior,55,4.6,13.7,10.2,1.4,28,7,No,No,1.1,6,77.0,100,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP690,Imran Dar,Research & Development,POS-674,Senior Research Scientist,Senior,77,6.4,11.4,6.4,6.3,15,3,Yes,Yes,1.4,4,82.0,87.9,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP691,Raza Bukhari,Research & Development,POS-675,Research Analyst,Mid,24,2.0,4.8,3.6,1.4,9,2,No,No,1.3,11,97.0,80.8,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP692,Amna Yousaf,Research & Development,POS-676,Research Analyst,Mid,39,3.2,8.0,4.4,0.2,19,2,No,No,0.4,12,87.2,79.4,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP693,Waqas Bukhari,Research & Development,POS-677,Research Analyst,Mid,18,1.5,6.9,5.2,1.4,16,4,No,No,0.7,4,83.5,84.7,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP694,Omar Khan,Research & Development,POS-678,Research Analyst,Mid,74,6.2,8.6,6.8,2.4,14,2,No,No,0.4,10,84.5,86.1,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP695,Noman Hameed,Research & Development,POS-679,Research Analyst,Mid,89,7.4,9.8,8.0,6.7,15,1,No,Yes,0.3,9,80.5,87.2,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP696,Taha Baig,Research & Development,POS-680,Research Analyst,Mid,24,2.0,5.6,4.4,0.9,13,2,Yes,No,0.9,8,70.3,77.1,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP697,Fahad Khalid,Research & Development,POS-681,Research Analyst,Mid,71,5.9,11.3,6.9,1.3,11,3,No,No,0.6,5,78.9,87.2,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP698,Amna Siddiqui,Research & Development,POS-682,Research Analyst,Mid,82,6.8,11.4,6.9,1.5,27,5,No,No,0.7,7,79.4,90.5,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP699,Maha Shah,Research & Development,POS-683,Research Analyst,Mid,74,6.2,10.6,9.5,3.1,22,6,No,No,0.8,9,80.6,100,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP700,Eman Ismail,Research & Development,POS-684,Research Analyst,Mid,78,6.5,11.3,9.1,5.2,26,6,Yes,No,1.5,10,87.8,100,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP701,Zainab Faisal,Research & Development,POS-685,Research Analyst,Mid,88,7.3,9.7,5.4,4.8,23,3,No,No,0.0,6,78.6,81.4,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP702,Laiba Sultan,Research & Development,POS-686,Research Analyst,Mid,24,2.0,6.7,5.1,1.0,11,3,No,No,1.4,6,75.5,82.7,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP703,Laiba Baig,Research & Development,POS-687,Research Analyst,Mid,18,1.5,5.8,3.6,0.5,7,1,Yes,No,1.3,8,95.0,78.9,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP704,Minal Sultan,Research & Development,POS-688,Research Analyst,Mid,24,2.0,4.3,3.2,0.3,4,0,No,No,0.2,8,89.4,72.9,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP705,Taha Akhtar,Research & Development,POS-689,Research Associate,Junior,31,2.6,2.9,2.0,1.2,4,0,No,No,1.3,3,87.5,71.1,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP706,Sidra Mahmood,Research & Development,POS-690,Research Associate,Junior,18,1.5,1.9,1.1,0.6,2,0,No,No,0.3,1,84.9,65.9,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP707,Laiba Munir,Research & Development,POS-691,Research Associate,Junior,17,1.4,2.7,1.7,0.5,3,0,No,No,1.4,7,77.8,68.5,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP708,Maryam Akhtar,Research & Development,POS-692,Research Associate,Junior,8,0.7,1.7,1.1,0.5,3,0,No,No,0.1,3,88.0,66.1,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP709,Ayesha Tariq,Research & Development,POS-693,Research Associate,Junior,39,3.2,3.3,2.0,0.8,3,0,No,No,0.3,1,82.6,68.1,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP710,Sara Hameed,Research & Development,POS-694,Research Associate,Junior,31,2.6,3.3,1.9,2.0,5,0,No,No,1.0,0,84.0,69.5,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP711,Shahzaib Siddiqui,Research & Development,POS-695,Research Associate,Junior,35,2.9,4.6,3.0,2.1,5,0,Yes,No,0.3,2,71.0,68.8,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP712,Minal Hussain,Research & Development,POS-696,Research Associate,Junior,15,1.2,2.1,1.6,0.6,3,0,No,No,1.2,4,78.3,67.9,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP713,Kashif Qureshi,Research & Development,POS-697,Research Associate,Junior,6,0.5,3.1,2.3,0.5,7,1,No,No,1.5,2,96.4,75.7,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP714,Maryam Ejaz,Research & Development,POS-698,Research Associate,Junior,35,2.9,5.4,4.1,2.7,5,0,No,No,1.1,6,86.8,76.9,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP715,Ali Munir,Research & Development,POS-699,Research Associate,Junior,23,1.9,2.4,1.9,0.7,5,0,No,No,0.5,2,82.5,68.2,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP716,Saba Awan,Research & Development,POS-700,Research Associate,Junior,23,1.9,2.9,2.4,1.3,4,1,No,No,1.3,4,82.8,72.9,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
