Employee_ID,Employee_Name,Department,Position_ID,Attendance_Period,Scheduled_Working_Days,Present_Days,Approved_Leave_Days,Absent_Days,Unapproved_Absent_Days,Late_Arrivals,Overtime_Hours_Last_30D,Attendance_Percentage,Punctuality_Percentage,Attendance_Score,Attendance_Status,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Cost_Center_ID,Data_As_Of_Date
EMP696,Taha Baig,Research & Development,POS-680,Last 90 Days,65,62,1,2,0,7,3,96.9,88.7,94.9,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP697,Fahad Khalid,Research & Development,POS-681,Last 90 Days,65,62,3,0,0,6,20,100.0,90.3,97.6,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP698,Amna Siddiqui,Research & Development,POS-682,Last 90 Days,65,64,1,0,0,6,0,100.0,90.6,97.7,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP699,Maha Shah,Research & Development,POS-683,Last 90 Days,65,61,3,1,0,5,16,98.5,91.8,96.8,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP700,Eman Ismail,Research & Development,POS-684,Last 90 Days,65,65,0,0,0,3,16,100.0,95.4,98.8,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP701,Zainab Faisal,Research & Development,POS-685,Last 90 Days,65,63,2,0,0,6,0,100.0,90.5,97.6,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP702,Laiba Sultan,Research & Development,POS-686,Last 90 Days,65,58,4,3,1,7,27,95.4,87.9,93.5,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP703,Laiba Baig,Research & Development,POS-687,Last 90 Days,65,62,2,1,0,4,18,98.5,93.5,97.2,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP704,Minal Sultan,Research & Development,POS-688,Last 90 Days,65,61,3,1,0,0,6,98.5,100.0,98.8,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP705,Taha Akhtar,Research & Development,POS-689,Last 90 Days,65,58,4,3,0,5,12,95.4,91.4,94.4,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP706,Sidra Mahmood,Research & Development,POS-690,Last 90 Days,65,64,0,1,0,2,19,98.5,96.9,98.1,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP707,Laiba Munir,Research & Development,POS-691,Last 90 Days,65,60,3,2,1,5,10,96.9,91.7,95.6,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP708,Maryam Akhtar,Research & Development,POS-692,Last 90 Days,65,57,3,5,1,7,21,92.3,87.7,91.2,Good,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP709,Ayesha Tariq,Research & Development,POS-693,Last 90 Days,65,62,3,0,0,3,0,100.0,95.2,98.8,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP710,Sara Hameed,Research & Development,POS-694,Last 90 Days,65,60,0,5,0,0,21,92.3,100.0,94.2,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP711,Shahzaib Siddiqui,Research & Development,POS-695,Last 90 Days,65,63,1,1,0,5,1,98.5,92.1,96.9,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP712,Minal Hussain,Research & Development,POS-696,Last 90 Days,65,60,2,3,0,4,5,95.4,93.3,94.9,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP713,Kashif Qureshi,Research & Development,POS-697,Last 90 Days,65,60,3,2,0,2,2,96.9,96.7,96.9,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP714,Maryam Ejaz,Research & Development,POS-698,Last 90 Days,65,59,3,3,0,4,5,95.4,93.2,94.8,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP715,Ali Munir,Research & Development,POS-699,Last 90 Days,65,63,1,1,1,6,10,98.5,90.5,96.5,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP716,Saba Awan,Research & Development,POS-700,Last 90 Days,65,62,2,1,1,1,15,98.5,98.4,98.4,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP717,Minal Hameed,Research & Development,POS-701,Last 90 Days,65,62,2,1,0,4,0,98.5,93.5,97.2,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP718,Laiba Ansari,Research & Development,POS-702,Last 90 Days,65,60,1,4,2,4,10,93.8,93.3,93.7,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP719,Mahnoor Sultan,Research & Development,POS-703,Last 90 Days,65,63,0,2,0,7,12,96.9,88.9,94.9,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP720,Fahad Awan,Research & Development,POS-704,Last 90 Days,65,65,0,0,0,6,28,100.0,90.8,97.7,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
