Assignment_ID,Employee_ID,Employee_Name,Position_ID,Position_Title,Department_ID,Department_Name,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Cost_Center_ID,Manager_Employee_ID,Assignment_Start_Date,Assignment_End_Date,Assignment_Status,Assignment_Type,Assignment_Full_Time_Equivalent,Employment_Type,Data_As_Of_Date
ASSIGNMENT-0628,EMP628,Raza Hameed,POS-614,Production Intern,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP591,2025-08-01,,Current,Primary Assignment,1.0,Internship,2026-08-01
ASSIGNMENT-0629,EMP629,Bilal Malik,POS-615,Production Intern,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,EMP592,2026-05-01,,Current,Primary Assignment,1.0,Internship,2026-08-01
ASSIGNMENT-0630,EMP630,Saba Dar,POS-616,Production Intern,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,EMP593,2025-12-01,,Current,Primary Assignment,1.0,Internship,2026-08-01
ASSIGNMENT-0631,EMP631,Noman Tariq,EXEC-QAS-HEAD,Head of Quality Assurance,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,,2023-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0632,EMP632,Junaid Sultan,POS-617,Quality Assurance Manager,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,EMP631,2025-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0633,EMP633,Sara Tariq,POS-618,Quality Assurance Manager,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,EMP631,2024-03-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0634,EMP634,Hira Nadeem,POS-619,Quality Assurance Manager,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,EMP631,2023-09-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0635,EMP635,Ahmed Rashid,POS-620,Quality Assurance Manager,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,EMP631,2023-06-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0636,EMP636,Zainab Ejaz,POS-621,Quality Assurance Manager,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,EMP631,2025-07-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0637,EMP637,Kamran Sheikh,POS-622,Quality Assurance Manager,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,EMP631,2024-06-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0638,EMP638,Laiba Hashmi,POS-623,Senior Quality Engineer,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,EMP634,2022-11-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0639,EMP639,Sana Saeed,POS-624,Senior Quality Engineer,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,EMP635,2025-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0640,EMP640,Hamza Yousaf,POS-625,Senior Quality Engineer,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,EMP636,2023-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0641,EMP641,Ahmed Awan,POS-626,Senior Quality Engineer,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,EMP637,2025-07-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0642,EMP642,Taha Zafar,POS-627,Senior Quality Engineer,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,EMP632,2023-10-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0643,EMP643,Bilal Khan,POS-628,Senior Quality Engineer,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,EMP633,2023-03-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0644,EMP644,Imran Hussain,POS-629,Senior Quality Engineer,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,EMP634,2024-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0645,EMP645,Kinza Rehman,POS-630,Senior Quality Engineer,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,EMP635,2025-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0646,EMP646,Junaid Yousaf,POS-631,Quality Analyst,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,EMP636,2025-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0647,EMP647,Amna Iqbal,POS-632,Quality Analyst,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,EMP637,2025-11-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0648,EMP648,Kashif Hashmi,POS-633,Quality Analyst,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,EMP632,2024-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0649,EMP649,Fatima Raza,POS-634,Quality Analyst,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,EMP633,2023-07-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0650,EMP650,Hassan Akhtar,POS-635,Quality Analyst,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,EMP634,2022-10-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0651,EMP651,Sana Habib,POS-636,Quality Analyst,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,EMP635,2024-05-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0652,EMP652,Kinza Waheed,POS-637,Quality Analyst,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,EMP636,2024-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0653,EMP653,Laiba Hussain,POS-638,Quality Analyst,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,EMP637,2024-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0654,EMP654,Kinza Javed,POS-639,Quality Analyst,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,EMP632,2026-01-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0655,EMP655,Taha Aslam,POS-640,Quality Analyst,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,EMP633,2024-06-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0656,EMP656,Sara Hussain,POS-641,Quality Analyst,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,EMP634,2024-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0657,EMP657,Mehwish Chaudhry,POS-642,Quality Analyst,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,EMP635,2025-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0658,EMP658,Kinza Latif,POS-643,Quality Analyst,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,EMP636,2024-10-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0659,EMP659,Fahad Sultan,POS-644,Quality Analyst,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,EMP637,2023-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0660,EMP660,Shahzaib Saleem,POS-645,Quality Inspector,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,EMP640,2025-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0661,EMP661,Fatima Sheikh,POS-646,Quality Inspector,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,EMP641,2025-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0662,EMP662,Areeba Awan,POS-647,Quality Inspector,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,EMP642,2025-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0663,EMP663,Eman Saleem,POS-648,Quality Inspector,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,EMP643,2024-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0664,EMP664,Komal Shah,POS-649,Quality Inspector,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,EMP644,2025-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0665,EMP665,Taha Waheed,POS-650,Quality Inspector,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,EMP645,2024-09-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0666,EMP666,Saad Hashmi,POS-651,Quality Inspector,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,EMP632,2026-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0667,EMP667,Nida Munir,POS-652,Quality Inspector,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,EMP633,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0668,EMP668,Talha Nawaz,POS-653,Quality Inspector,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,EMP634,2024-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0669,EMP669,Saad Riaz,POS-654,Quality Inspector,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,EMP635,2026-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0670,EMP670,Kinza Aziz,POS-655,Quality Inspector,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,EMP636,2026-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0671,EMP671,Kashif Waheed,POS-656,Quality Inspector,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,EMP637,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0672,EMP672,Taha Nawaz,POS-657,Quality Inspector,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,EMP638,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0673,EMP673,Noman Javed,POS-658,Quality Assurance Intern,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,EMP639,2026-04-01,,Current,Primary Assignment,0.5,Internship,2026-08-01
ASSIGNMENT-0674,EMP674,Rabia Ismail,POS-659,Quality Assurance Intern,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,EMP640,2025-11-01,,Current,Primary Assignment,1.0,Internship,2026-08-01
ASSIGNMENT-0675,EMP675,Hira Munir,POS-660,Quality Assurance Intern,DEPARTMENT-015,Quality Assurance,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,EMP641,2025-08-01,,Current,Primary Assignment,0.5,Internship,2026-08-01
ASSIGNMENT-0676,EMP676,Fahad Bukhari,EXEC-RND-HEAD,Head of Research and Development,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,,2022-07-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0677,EMP677,Eman Chaudhry,POS-661,Research and Development Manager,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,EMP676,2024-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0678,EMP678,Imran Akhtar,POS-662,Research and Development Manager,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,EMP676,2024-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0679,EMP679,Rabia Latif,POS-663,Research and Development Manager,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,EMP676,2025-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0680,EMP680,Ayesha Dar,POS-664,Research and Development Manager,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,EMP676,2024-02-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0681,EMP681,Kashif Ejaz,POS-665,Research and Development Manager,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,EMP676,2023-06-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0682,EMP682,Hira Iqbal,POS-666,Research and Development Manager,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,EMP676,2024-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0683,EMP683,Farhan Qureshi,POS-667,Senior Research Scientist,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,EMP682,2023-12-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0684,EMP684,Kamran Mirza,POS-668,Senior Research Scientist,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,EMP677,2026-03-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0685,EMP685,Kinza Dar,POS-669,Senior Research Scientist,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,EMP678,2022-12-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0686,EMP686,Usman Hussain,POS-670,Senior Research Scientist,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,EMP679,2023-06-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0687,EMP687,Arham Khan,POS-671,Senior Research Scientist,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,EMP680,2024-12-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0688,EMP688,Hamza Saeed,POS-672,Senior Research Scientist,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,EMP681,2023-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0689,EMP689,Areeba Latif,POS-673,Senior Research Scientist,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,EMP682,2022-12-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0690,EMP690,Imran Dar,POS-674,Senior Research Scientist,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,EMP677,2023-11-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0691,EMP691,Raza Bukhari,POS-675,Research Analyst,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,EMP678,2024-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0692,EMP692,Amna Yousaf,POS-676,Research Analyst,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,EMP679,2023-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0693,EMP693,Waqas Bukhari,POS-677,Research Analyst,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,EMP680,2025-02-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0694,EMP694,Omar Khan,POS-678,Research Analyst,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,EMP681,2025-10-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0695,EMP695,Noman Hameed,POS-679,Research Analyst,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,EMP682,2025-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0696,EMP696,Taha Baig,POS-680,Research Analyst,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,EMP677,2025-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0697,EMP697,Fahad Khalid,POS-681,Research Analyst,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,EMP678,2024-04-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0698,EMP698,Amna Siddiqui,POS-682,Research Analyst,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,EMP679,2025-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0699,EMP699,Maha Shah,POS-683,Research Analyst,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,EMP680,2023-06-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0700,EMP700,Eman Ismail,POS-684,Research Analyst,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,EMP681,2024-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0701,EMP701,Zainab Faisal,POS-685,Research Analyst,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,EMP682,2024-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0702,EMP702,Laiba Sultan,POS-686,Research Analyst,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,EMP677,2024-09-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0703,EMP703,Laiba Baig,POS-687,Research Analyst,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,EMP678,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0704,EMP704,Minal Sultan,POS-688,Research Analyst,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,EMP679,2024-11-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0705,EMP705,Taha Akhtar,POS-689,Research Associate,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,EMP688,2024-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0706,EMP706,Sidra Mahmood,POS-690,Research Associate,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,EMP689,2025-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0707,EMP707,Laiba Munir,POS-691,Research Associate,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,EMP690,2025-12-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0708,EMP708,Maryam Akhtar,POS-692,Research Associate,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,EMP677,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0709,EMP709,Ayesha Tariq,POS-693,Research Associate,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,EMP678,2025-10-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0710,EMP710,Sara Hameed,POS-694,Research Associate,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,EMP679,2025-12-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0711,EMP711,Shahzaib Siddiqui,POS-695,Research Associate,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,EMP680,2023-12-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0712,EMP712,Minal Hussain,POS-696,Research Associate,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,EMP681,2025-09-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0713,EMP713,Kashif Qureshi,POS-697,Research Associate,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,EMP682,2026-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0714,EMP714,Maryam Ejaz,POS-698,Research Associate,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,EMP683,2024-03-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0715,EMP715,Ali Munir,POS-699,Research Associate,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,EMP684,2024-09-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0716,EMP716,Saba Awan,POS-700,Research Associate,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,EMP685,2025-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0717,EMP717,Minal Hameed,POS-701,Research Associate,DEPARTMENT-016,Research & Development,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,EMP686,2025-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
