Movement_ID,Employee_ID,Employee_Name,Movement_Type,Effective_Date,From_Department_ID,From_Department_Name,To_Department_ID,To_Department_Name,From_Organizational_Unit_ID,To_Organizational_Unit_ID,From_Position_ID,To_Position_ID,Movement_Reason,Voluntary_Movement,Employee_Record_Availability,Source_System
MOVEMENT-01828,EMP486,Junaid Nadeem,Promotion,2026-06-02,DEPARTMENT-011,Legal & Compliance,DEPARTMENT-011,Legal & Compliance,ORGANIZATIONAL-UNIT-LGL,ORGANIZATIONAL-UNIT-LGL,POS-475,HISTORICAL-PROMOTION-LGL-22-02,Role expansion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01829,EMP539,Noman Ali,Join,2026-06-05,,,DEPARTMENT-012,Procurement & Supply Chain,,ORGANIZATIONAL-UNIT-PRC,,,Internship intake,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01830,HISTORICAL-EMPLOYEE-1062,Historical Procurement Employee 1062,Join,2026-06-21,,,DEPARTMENT-012,Procurement & Supply Chain,,ORGANIZATIONAL-UNIT-PRC,,,Internship intake,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01831,HISTORICAL-EMPLOYEE-1063,Historical Procurement Employee 1063,Join,2026-06-18,,,DEPARTMENT-012,Procurement & Supply Chain,,ORGANIZATIONAL-UNIT-PRC,,,Growth hiring,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01832,HISTORICAL-EMPLOYEE-1064,Historical Procurement Employee 1064,Leave,2026-06-04,DEPARTMENT-012,Procurement & Supply Chain,,,ORGANIZATIONAL-UNIT-PRC,,,,Resignation,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01833,HISTORICAL-EMPLOYEE-1065,Historical Procurement Employee 1065,Leave,2026-06-19,DEPARTMENT-012,Procurement & Supply Chain,,,ORGANIZATIONAL-UNIT-PRC,,,,Retirement,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01834,HISTORICAL-EMPLOYEE-1066,Historical Procurement Employee 1066,Leave,2026-06-05,DEPARTMENT-012,Procurement & Supply Chain,,,ORGANIZATIONAL-UNIT-PRC,,,,Contract completion,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01835,EMP518,Maryam Mughal,Promotion,2026-06-07,DEPARTMENT-012,Procurement & Supply Chain,DEPARTMENT-012,Procurement & Supply Chain,ORGANIZATIONAL-UNIT-PRC,ORGANIZATIONAL-UNIT-PRC,POS-506,HISTORICAL-PROMOTION-PRC-22-01,Annual promotion cycle,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01836,HISTORICAL-EMPLOYEE-1067,Historical Logistics Employee 1067,Join,2026-06-08,,,DEPARTMENT-013,Logistics & Warehouse,,ORGANIZATIONAL-UNIT-LOG,,,Growth hiring,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01837,HISTORICAL-EMPLOYEE-1068,Historical Logistics Employee 1068,Leave,2026-06-09,DEPARTMENT-013,Logistics & Warehouse,,,ORGANIZATIONAL-UNIT-LOG,,,,Resignation,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01838,HISTORICAL-EMPLOYEE-1069,Historical Logistics Employee 1069,Leave,2026-06-06,DEPARTMENT-013,Logistics & Warehouse,,,ORGANIZATIONAL-UNIT-LOG,,,,Resignation,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01839,EMP576,Fatima Sultan,Promotion,2026-06-05,DEPARTMENT-013,Logistics & Warehouse,DEPARTMENT-013,Logistics & Warehouse,ORGANIZATIONAL-UNIT-LOG,ORGANIZATIONAL-UNIT-LOG,POS-563,HISTORICAL-PROMOTION-LOG-22-01,Annual promotion cycle,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01840,EMP574,Ahmed Javed,Promotion,2026-06-15,DEPARTMENT-013,Logistics & Warehouse,DEPARTMENT-013,Logistics & Warehouse,ORGANIZATIONAL-UNIT-LOG,ORGANIZATIONAL-UNIT-LOG,POS-561,HISTORICAL-PROMOTION-LOG-22-02,Annual promotion cycle,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01841,EMP550,Hira Faisal,Promotion,2026-06-19,DEPARTMENT-013,Logistics & Warehouse,DEPARTMENT-013,Logistics & Warehouse,ORGANIZATIONAL-UNIT-LOG,ORGANIZATIONAL-UNIT-LOG,POS-537,HISTORICAL-PROMOTION-LOG-22-03,Annual promotion cycle,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01842,HISTORICAL-EMPLOYEE-1070,Historical Production Employee 1070,Join,2026-06-17,,,DEPARTMENT-014,Production & Manufacturing,,ORGANIZATIONAL-UNIT-PRD,,,Growth hiring,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01843,EMP596,Laiba Yousaf,Promotion,2026-06-19,DEPARTMENT-014,Production & Manufacturing,DEPARTMENT-014,Production & Manufacturing,ORGANIZATIONAL-UNIT-PRD,ORGANIZATIONAL-UNIT-PRD,POS-582,HISTORICAL-PROMOTION-PRD-22-01,Annual promotion cycle,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01844,EMP611,Omar Mahmood,Promotion,2026-06-06,DEPARTMENT-014,Production & Manufacturing,DEPARTMENT-014,Production & Manufacturing,ORGANIZATIONAL-UNIT-PRD,ORGANIZATIONAL-UNIT-PRD,POS-597,HISTORICAL-PROMOTION-PRD-22-02,Merit promotion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01845,EMP622,Omar Latif,Promotion,2026-06-09,DEPARTMENT-014,Production & Manufacturing,DEPARTMENT-014,Production & Manufacturing,ORGANIZATIONAL-UNIT-PRD,ORGANIZATIONAL-UNIT-PRD,POS-608,HISTORICAL-PROMOTION-PRD-22-03,Annual promotion cycle,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01846,HISTORICAL-EMPLOYEE-1071,Historical Quality Employee 1071,Join,2026-06-25,,,DEPARTMENT-015,Quality Assurance,,ORGANIZATIONAL-UNIT-QAS,,,Internship intake,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01847,HISTORICAL-EMPLOYEE-1072,Historical Quality Employee 1072,Join,2026-06-11,,,DEPARTMENT-015,Quality Assurance,,ORGANIZATIONAL-UNIT-QAS,,,Replacement hire,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01848,HISTORICAL-EMPLOYEE-1073,Historical Quality Employee 1073,Leave,2026-06-07,DEPARTMENT-015,Quality Assurance,,,ORGANIZATIONAL-UNIT-QAS,,,,Resignation,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01849,HISTORICAL-EMPLOYEE-1074,Historical Quality Employee 1074,Leave,2026-06-05,DEPARTMENT-015,Quality Assurance,,,ORGANIZATIONAL-UNIT-QAS,,,,Contract completion,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01850,EMP668,Talha Nawaz,Promotion,2026-06-02,DEPARTMENT-015,Quality Assurance,DEPARTMENT-015,Quality Assurance,ORGANIZATIONAL-UNIT-QAS,ORGANIZATIONAL-UNIT-QAS,POS-653,HISTORICAL-PROMOTION-QAS-22-01,Annual promotion cycle,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01851,EMP665,Taha Waheed,Promotion,2026-06-25,DEPARTMENT-015,Quality Assurance,DEPARTMENT-015,Quality Assurance,ORGANIZATIONAL-UNIT-QAS,ORGANIZATIONAL-UNIT-QAS,POS-650,HISTORICAL-PROMOTION-QAS-22-02,Role expansion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01852,EMP670,Kinza Aziz,Promotion,2026-06-20,DEPARTMENT-015,Quality Assurance,DEPARTMENT-015,Quality Assurance,ORGANIZATIONAL-UNIT-QAS,ORGANIZATIONAL-UNIT-QAS,POS-655,HISTORICAL-PROMOTION-QAS-22-03,Role expansion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01853,HISTORICAL-EMPLOYEE-1075,Historical Research Employee 1075,Leave,2026-06-06,DEPARTMENT-016,Research & Development,,,ORGANIZATIONAL-UNIT-RND,,,,Contract completion,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01854,EMP689,Areeba Latif,Promotion,2026-06-07,DEPARTMENT-016,Research & Development,DEPARTMENT-016,Research & Development,ORGANIZATIONAL-UNIT-RND,ORGANIZATIONAL-UNIT-RND,POS-673,HISTORICAL-PROMOTION-RND-22-01,Role expansion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01855,EMP694,Omar Khan,Promotion,2026-06-10,DEPARTMENT-016,Research & Development,DEPARTMENT-016,Research & Development,ORGANIZATIONAL-UNIT-RND,ORGANIZATIONAL-UNIT-RND,POS-678,HISTORICAL-PROMOTION-RND-22-02,Merit promotion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01856,EMP699,Maha Shah,Promotion,2026-06-07,DEPARTMENT-016,Research & Development,DEPARTMENT-016,Research & Development,ORGANIZATIONAL-UNIT-RND,ORGANIZATIONAL-UNIT-RND,POS-683,HISTORICAL-PROMOTION-RND-22-03,Role expansion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01857,EMP086,Hina Tariq,Transfer,2026-07-10,DEPARTMENT-006,Operations,DEPARTMENT-007,IT,ORGANIZATIONAL-UNIT-OPS,ORGANIZATIONAL-UNIT-IT,POS-086,HISTORICAL-DESTINATION-IT-23,Business requirement,Yes,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01858,EMP488,Omar Akhtar,Transfer,2026-07-17,DEPARTMENT-011,Legal & Compliance,DEPARTMENT-015,Quality Assurance,ORGANIZATIONAL-UNIT-LGL,ORGANIZATIONAL-UNIT-QAS,POS-477,HISTORICAL-DESTINATION-QAS-23,Career development,Yes,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01859,EMP004,Ali Masood,Transfer,2026-07-02,DEPARTMENT-002,Finance,DEPARTMENT-009,Training & Development,ORGANIZATIONAL-UNIT-FIN,ORGANIZATIONAL-UNIT-TRN,POS-004,HISTORICAL-DESTINATION-TRN-23,Workforce balancing,Yes,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01860,EMP157,Saba Qureshi,Transfer,2026-07-06,DEPARTMENT-006,Operations,DEPARTMENT-015,Quality Assurance,ORGANIZATIONAL-UNIT-OPS,ORGANIZATIONAL-UNIT-QAS,POS-157,HISTORICAL-DESTINATION-QAS-23,Business requirement,Yes,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01861,EMP333,Bilal Zafar,Transfer,2026-07-06,DEPARTMENT-008,Medical Care,DEPARTMENT-005,Engineering,ORGANIZATIONAL-UNIT-MED,ORGANIZATIONAL-UNIT-ENG,POS-325,HISTORICAL-DESTINATION-ENG-23,Career development,Yes,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01862,HISTORICAL-EMPLOYEE-1076,Historical HR Employee 1076,Join,2026-07-10,,,DEPARTMENT-001,HR,,ORGANIZATIONAL-UNIT-HR,,,Replacement hire,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01863,HISTORICAL-EMPLOYEE-1077,Historical HR Employee 1077,Leave,2026-07-18,DEPARTMENT-001,HR,,,ORGANIZATIONAL-UNIT-HR,,,,Contract completion,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01864,EMP130,Waqas Siddiqui,Promotion,2026-07-16,DEPARTMENT-001,HR,DEPARTMENT-001,HR,ORGANIZATIONAL-UNIT-HR,ORGANIZATIONAL-UNIT-HR,POS-130,HISTORICAL-PROMOTION-HR-23-01,Role expansion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01865,EMP221,Anam Akhtar,Promotion,2026-07-15,DEPARTMENT-001,HR,DEPARTMENT-001,HR,ORGANIZATIONAL-UNIT-HR,ORGANIZATIONAL-UNIT-HR,POS-220,HISTORICAL-PROMOTION-HR-23-02,Annual promotion cycle,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01866,EMP207,Nida Sultan,Promotion,2026-07-21,DEPARTMENT-001,HR,DEPARTMENT-001,HR,ORGANIZATIONAL-UNIT-HR,ORGANIZATIONAL-UNIT-HR,POS-206,HISTORICAL-PROMOTION-HR-23-03,Role expansion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01867,HISTORICAL-EMPLOYEE-1078,Historical Finance Employee 1078,Join,2026-07-03,,,DEPARTMENT-002,Finance,,ORGANIZATIONAL-UNIT-FIN,,,Internship intake,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01868,HISTORICAL-EMPLOYEE-1079,Historical Finance Employee 1079,Join,2026-07-25,,,DEPARTMENT-002,Finance,,ORGANIZATIONAL-UNIT-FIN,,,Internship intake,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01869,HISTORICAL-EMPLOYEE-1080,Historical Finance Employee 1080,Join,2026-07-19,,,DEPARTMENT-002,Finance,,ORGANIZATIONAL-UNIT-FIN,,,Replacement hire,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01870,HISTORICAL-EMPLOYEE-1081,Historical Finance Employee 1081,Join,2026-07-22,,,DEPARTMENT-002,Finance,,ORGANIZATIONAL-UNIT-FIN,,,Internship intake,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01871,HISTORICAL-EMPLOYEE-1082,Historical Finance Employee 1082,Leave,2026-07-19,DEPARTMENT-002,Finance,,,ORGANIZATIONAL-UNIT-FIN,,,,Contract completion,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01872,HISTORICAL-EMPLOYEE-1083,Historical Finance Employee 1083,Leave,2026-07-18,DEPARTMENT-002,Finance,,,ORGANIZATIONAL-UNIT-FIN,,,,Resignation,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01873,EMP025,Raza Mughal,Promotion,2026-07-11,DEPARTMENT-002,Finance,DEPARTMENT-002,Finance,ORGANIZATIONAL-UNIT-FIN,ORGANIZATIONAL-UNIT-FIN,POS-025,HISTORICAL-PROMOTION-FIN-23-01,Role expansion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01874,EMP050,Mohsin Butt,Promotion,2026-07-21,DEPARTMENT-002,Finance,DEPARTMENT-002,Finance,ORGANIZATIONAL-UNIT-FIN,ORGANIZATIONAL-UNIT-FIN,POS-050,HISTORICAL-PROMOTION-FIN-23-02,Role expansion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01875,HISTORICAL-EMPLOYEE-1084,Historical Sales Employee 1084,Leave,2026-07-15,DEPARTMENT-003,Sales,,,ORGANIZATIONAL-UNIT-SAL,,,,Career opportunity,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01876,EMP032,Laiba Mahmood,Promotion,2026-07-09,DEPARTMENT-003,Sales,DEPARTMENT-003,Sales,ORGANIZATIONAL-UNIT-SAL,ORGANIZATIONAL-UNIT-SAL,POS-032,HISTORICAL-PROMOTION-SAL-23-01,Role expansion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01877,EMP002,Bilal Aziz,Promotion,2026-07-17,DEPARTMENT-003,Sales,DEPARTMENT-003,Sales,ORGANIZATIONAL-UNIT-SAL,ORGANIZATIONAL-UNIT-SAL,POS-002,HISTORICAL-PROMOTION-SAL-23-02,Annual promotion cycle,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01878,EMP028,Salman Aziz,Promotion,2026-07-02,DEPARTMENT-003,Sales,DEPARTMENT-003,Sales,ORGANIZATIONAL-UNIT-SAL,ORGANIZATIONAL-UNIT-SAL,POS-028,HISTORICAL-PROMOTION-SAL-23-03,Annual promotion cycle,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01879,EMP267,Haris Awan,Join,2026-07-20,,,DEPARTMENT-004,Customer Support,,ORGANIZATIONAL-UNIT-CS,,,Growth hiring,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01880,HISTORICAL-EMPLOYEE-1085,Historical Customer Employee 1085,Leave,2026-07-03,DEPARTMENT-004,Customer Support,,,ORGANIZATIONAL-UNIT-CS,,,,Retirement,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01881,EMP135,Eman Butt,Promotion,2026-07-02,DEPARTMENT-004,Customer Support,DEPARTMENT-004,Customer Support,ORGANIZATIONAL-UNIT-CS,ORGANIZATIONAL-UNIT-CS,POS-135,HISTORICAL-PROMOTION-CS-23-01,Merit promotion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01882,EMP276,Ali Riaz,Join,2026-07-06,,,DEPARTMENT-005,Engineering,,ORGANIZATIONAL-UNIT-ENG,,,Growth hiring,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01883,HISTORICAL-EMPLOYEE-1086,Historical Engineering Employee 1086,Join,2026-07-24,,,DEPARTMENT-005,Engineering,,ORGANIZATIONAL-UNIT-ENG,,,Growth hiring,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01884,HISTORICAL-EMPLOYEE-1087,Historical Engineering Employee 1087,Leave,2026-07-03,DEPARTMENT-005,Engineering,,,ORGANIZATIONAL-UNIT-ENG,,,,Retirement,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01885,HISTORICAL-EMPLOYEE-1088,Historical Engineering Employee 1088,Leave,2026-07-16,DEPARTMENT-005,Engineering,,,ORGANIZATIONAL-UNIT-ENG,,,,Retirement,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01886,EMP018,Sidra Tariq,Promotion,2026-07-19,DEPARTMENT-005,Engineering,DEPARTMENT-005,Engineering,ORGANIZATIONAL-UNIT-ENG,ORGANIZATIONAL-UNIT-ENG,POS-018,HISTORICAL-PROMOTION-ENG-23-01,Merit promotion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01887,EMP055,Sadia Mahmood,Promotion,2026-07-03,DEPARTMENT-005,Engineering,DEPARTMENT-005,Engineering,ORGANIZATIONAL-UNIT-ENG,ORGANIZATIONAL-UNIT-ENG,POS-055,HISTORICAL-PROMOTION-ENG-23-02,Merit promotion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01888,EMP018,Sidra Tariq,Promotion,2026-07-05,DEPARTMENT-005,Engineering,DEPARTMENT-005,Engineering,ORGANIZATIONAL-UNIT-ENG,ORGANIZATIONAL-UNIT-ENG,POS-018,HISTORICAL-PROMOTION-ENG-23-03,Merit promotion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01889,HISTORICAL-EMPLOYEE-1089,Historical Operations Employee 1089,Join,2026-07-14,,,DEPARTMENT-006,Operations,,ORGANIZATIONAL-UNIT-OPS,,,Replacement hire,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01890,HISTORICAL-EMPLOYEE-1090,Historical Operations Employee 1090,Join,2026-07-20,,,DEPARTMENT-006,Operations,,ORGANIZATIONAL-UNIT-OPS,,,Approved recruitment plan,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01891,HISTORICAL-EMPLOYEE-1091,Historical Operations Employee 1091,Join,2026-07-06,,,DEPARTMENT-006,Operations,,ORGANIZATIONAL-UNIT-OPS,,,Growth hiring,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01892,HISTORICAL-EMPLOYEE-1092,Historical Operations Employee 1092,Join,2026-07-17,,,DEPARTMENT-006,Operations,,ORGANIZATIONAL-UNIT-OPS,,,Approved recruitment plan,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01893,HISTORICAL-EMPLOYEE-1093,Historical Operations Employee 1093,Join,2026-07-21,,,DEPARTMENT-006,Operations,,ORGANIZATIONAL-UNIT-OPS,,,Replacement hire,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01894,HISTORICAL-EMPLOYEE-1094,Historical Operations Employee 1094,Leave,2026-07-08,DEPARTMENT-006,Operations,,,ORGANIZATIONAL-UNIT-OPS,,,,Contract completion,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01895,HISTORICAL-EMPLOYEE-1095,Historical Operations Employee 1095,Leave,2026-07-15,DEPARTMENT-006,Operations,,,ORGANIZATIONAL-UNIT-OPS,,,,Career opportunity,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01896,HISTORICAL-EMPLOYEE-1096,Historical Operations Employee 1096,Leave,2026-07-08,DEPARTMENT-006,Operations,,,ORGANIZATIONAL-UNIT-OPS,,,,Retirement,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01897,EMP043,Amir Javed,Promotion,2026-07-24,DEPARTMENT-006,Operations,DEPARTMENT-006,Operations,ORGANIZATIONAL-UNIT-OPS,ORGANIZATIONAL-UNIT-OPS,POS-043,HISTORICAL-PROMOTION-OPS-23-01,Merit promotion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01898,EMP191,Danish Yousaf,Promotion,2026-07-15,DEPARTMENT-006,Operations,DEPARTMENT-006,Operations,ORGANIZATIONAL-UNIT-OPS,ORGANIZATIONAL-UNIT-OPS,POS-191,HISTORICAL-PROMOTION-OPS-23-02,Role expansion,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01899,HISTORICAL-EMPLOYEE-1097,Historical IT Employee 1097,Join,2026-07-24,,,DEPARTMENT-007,IT,,ORGANIZATIONAL-UNIT-IT,,,Replacement hire,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01900,HISTORICAL-EMPLOYEE-1098,Historical IT Employee 1098,Join,2026-07-07,,,DEPARTMENT-007,IT,,ORGANIZATIONAL-UNIT-IT,,,Approved recruitment plan,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01901,HISTORICAL-EMPLOYEE-1099,Historical IT Employee 1099,Leave,2026-07-09,DEPARTMENT-007,IT,,,ORGANIZATIONAL-UNIT-IT,,,,Contract completion,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01902,HISTORICAL-EMPLOYEE-1100,Historical IT Employee 1100,Leave,2026-07-17,DEPARTMENT-007,IT,,,ORGANIZATIONAL-UNIT-IT,,,,Retirement,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01903,HISTORICAL-EMPLOYEE-1101,Historical IT Employee 1101,Leave,2026-07-21,DEPARTMENT-007,IT,,,ORGANIZATIONAL-UNIT-IT,,,,Retirement,Yes,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01904,EMP183,Zain Saleem,Promotion,2026-07-02,DEPARTMENT-007,IT,DEPARTMENT-007,IT,ORGANIZATIONAL-UNIT-IT,ORGANIZATIONAL-UNIT-IT,POS-183,HISTORICAL-PROMOTION-IT-23-01,Annual promotion cycle,No,Current Employee Record,Synthetic Workforce Movement Generator
MOVEMENT-01905,HISTORICAL-EMPLOYEE-1102,Historical Medical Employee 1102,Join,2026-07-21,,,DEPARTMENT-008,Medical Care,,ORGANIZATIONAL-UNIT-MED,,,Replacement hire,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01906,HISTORICAL-EMPLOYEE-1103,Historical Medical Employee 1103,Join,2026-07-18,,,DEPARTMENT-008,Medical Care,,ORGANIZATIONAL-UNIT-MED,,,Replacement hire,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01907,HISTORICAL-EMPLOYEE-1104,Historical Medical Employee 1104,Join,2026-07-02,,,DEPARTMENT-008,Medical Care,,ORGANIZATIONAL-UNIT-MED,,,Internship intake,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01908,HISTORICAL-EMPLOYEE-1105,Historical Medical Employee 1105,Join,2026-07-05,,,DEPARTMENT-008,Medical Care,,ORGANIZATIONAL-UNIT-MED,,,Replacement hire,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01909,HISTORICAL-EMPLOYEE-1106,Historical Medical Employee 1106,Join,2026-07-04,,,DEPARTMENT-008,Medical Care,,ORGANIZATIONAL-UNIT-MED,,,Approved recruitment plan,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01910,HISTORICAL-EMPLOYEE-1107,Historical Medical Employee 1107,Leave,2026-07-02,DEPARTMENT-008,Medical Care,,,ORGANIZATIONAL-UNIT-MED,,,,Contract completion,No,Historical Movement Subject,Synthetic Workforce Movement Generator
MOVEMENT-01911,HISTORICAL-EMPLOYEE-1108,Historical Medical Employee 1108,Leave,2026-07-25,DEPARTMENT-008,Medical Care,,,ORGANIZATIONAL-UNIT-MED,,,,Retirement,No,Historical Movement Subject,Synthetic Workforce Movement Generator
