Employee_ID,Employee_Name,Department,Position_ID,Job_Level,Assessment_Period,KPI_Achievement_pct,Performance_Trend_6M,Productivity_Score,Goal_Completion_Score,Manager_Rating,Teamwork_Score,Quality_Score,Learning_Agility_Score,Performance_Score,Performance_Band,Promotion_Readiness,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Cost_Center_ID,Data_As_Of_Date
EMP590,Taha Ali,Production & Manufacturing,POS-576,Lead/Manager,Latest 6 Months,102.4,1.1,97.1,110,4.0,82.2,74.4,70.7,91.4,Strong,Ready Now,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP591,Adnan Hameed,Production & Manufacturing,POS-577,Lead/Manager,Latest 6 Months,77.9,2.4,80.1,87.5,3.9,86.1,86.6,100,83.8,Strong,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP592,Hamza Qureshi,Production & Manufacturing,POS-578,Lead/Manager,Latest 6 Months,95.6,-1.7,90.1,91.3,3.8,67.7,91.3,97.4,88.1,Strong,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP593,Maha Saeed,Production & Manufacturing,POS-579,Senior,Latest 6 Months,91.6,1.3,80.1,97.4,4.0,71.9,79.0,96.1,85.9,Strong,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP594,Raza Mirza,Production & Manufacturing,POS-580,Senior,Latest 6 Months,76.5,3.1,76.5,71.9,4.0,73.4,67.0,67.8,73.8,Effective,Successor / Lateral Pool,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP595,Noman Dar,Production & Manufacturing,POS-581,Senior,Latest 6 Months,84.2,0.6,93.0,81.8,4.0,84.4,92.5,67.8,84.1,Strong,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP596,Laiba Yousaf,Production & Manufacturing,POS-582,Senior,Latest 6 Months,83.8,-4.8,75.2,88.8,4.2,71.4,94.5,88.3,83.6,Strong,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP597,Raza Ali,Production & Manufacturing,POS-583,Senior,Latest 6 Months,79.0,2.6,87.5,75.7,3.9,100,77.9,93.4,83.3,Strong,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP598,Asad Riaz,Production & Manufacturing,POS-584,Senior,Latest 6 Months,76.3,1.5,77.9,74.7,3.0,77.2,96.8,83.7,77.7,Effective,Successor / Lateral Pool,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP599,Maryam Nawaz,Production & Manufacturing,POS-585,Senior,Latest 6 Months,98.1,-3.9,100.2,94.4,3.7,87.7,81.5,92.9,91.3,Strong,Ready Now,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP600,Usman Saleem,Production & Manufacturing,POS-586,Senior,Latest 6 Months,80.6,0.8,81.0,78.8,3.2,96.6,92.1,64.9,80.2,Effective,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP601,Danish Javed,Production & Manufacturing,POS-587,Mid,Latest 6 Months,83.0,6.0,85.6,84.4,4.3,64.6,83.6,67.0,80.5,Effective,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP602,Noor Baig,Production & Manufacturing,POS-588,Mid,Latest 6 Months,65.0,1.2,69.2,63.9,3.0,82.0,79.3,83.1,70.2,Effective,Successor / Lateral Pool,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP603,Ayesha Qureshi,Production & Manufacturing,POS-589,Mid,Latest 6 Months,102.4,8.0,105.0,92.2,3.5,94.2,72.9,97.0,92.3,Exceptional,Ready Now,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP604,Saba Shah,Production & Manufacturing,POS-590,Mid,Latest 6 Months,77.3,-5.0,73.9,86.2,3.3,81.2,93.9,65.0,78.2,Effective,Successor / Lateral Pool,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP605,Areeba Riaz,Production & Manufacturing,POS-591,Mid,Latest 6 Months,99.3,3.9,92.3,92.9,4.1,86.5,88.1,87.9,91.4,Strong,Ready Now,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP606,Mahnoor Saeed,Production & Manufacturing,POS-592,Mid,Latest 6 Months,86.6,-3.8,82.8,87.4,3.8,85.6,93.9,75.8,84.7,Strong,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP607,Maryam Saeed,Production & Manufacturing,POS-593,Mid,Latest 6 Months,77.9,0.6,57.3,82.0,3.8,78.7,94.3,89.7,78.3,Effective,Successor / Lateral Pool,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP608,Sidra Khan,Production & Manufacturing,POS-594,Mid,Latest 6 Months,84.4,5.5,95.6,74.8,4.2,81.9,80.2,69.7,82.4,Strong,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP609,Laiba Iqbal,Production & Manufacturing,POS-595,Mid,Latest 6 Months,78.2,0.6,67.5,88.0,4.4,71.0,89.4,64.7,78.6,Effective,Successor / Lateral Pool,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP610,Junaid Latif,Production & Manufacturing,POS-596,Mid,Latest 6 Months,78.6,8.0,77.0,66.2,2.9,77.6,79.6,97.7,75.8,Effective,Successor / Lateral Pool,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP611,Omar Mahmood,Production & Manufacturing,POS-597,Mid,Latest 6 Months,87.2,-1.2,82.9,79.6,4.6,78.3,81.6,83.8,83.9,Strong,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP612,Hassan Khalid,Production & Manufacturing,POS-598,Mid,Latest 6 Months,96.1,6.4,102.9,97.3,3.6,90.1,71.4,85.7,89.9,Strong,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP613,Sidra Saeed,Production & Manufacturing,POS-599,Mid,Latest 6 Months,70.1,-0.0,72.8,81.5,3.8,85.2,92.2,78.1,78.1,Effective,Successor / Lateral Pool,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP614,Asad Rashid,Production & Manufacturing,POS-600,Mid,Latest 6 Months,78.4,1.7,76.9,78.5,4.1,85.6,72.7,86.0,79.6,Effective,Successor / Lateral Pool,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP615,Waqas Munir,Production & Manufacturing,POS-601,Junior,Latest 6 Months,99.4,-0.3,87.5,92.6,3.6,79.7,78.8,78.6,86.5,Strong,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP616,Rabia Sheikh,Production & Manufacturing,POS-602,Junior,Latest 6 Months,96.6,-0.0,110,90.2,4.5,86.1,97.3,74.4,93.6,Exceptional,Ready Now,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP617,Anusha Hussain,Production & Manufacturing,POS-603,Junior,Latest 6 Months,83.7,-1.3,79.3,79.9,3.3,89.5,84.9,100,82.8,Strong,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP618,Ali Malik,Production & Manufacturing,POS-604,Junior,Latest 6 Months,85.7,-1.8,77.6,76.5,4.0,76.5,88.4,82.8,81.3,Effective,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP619,Kashif Ansari,Production & Manufacturing,POS-605,Junior,Latest 6 Months,87.2,-3.3,86.2,75.6,3.9,82.5,71.9,87.9,81.8,Effective,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP620,Iqra Ansari,Production & Manufacturing,POS-606,Junior,Latest 6 Months,87.4,8.1,92.8,99.1,3.5,76.3,86.7,86.0,86.4,Strong,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP621,Usman Malik,Production & Manufacturing,POS-607,Junior,Latest 6 Months,78.5,1.3,82.4,87.5,4.2,72.1,93.5,92.6,83.5,Strong,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP622,Omar Latif,Production & Manufacturing,POS-608,Junior,Latest 6 Months,104.0,4.1,107.0,104.7,5.0,80.7,80.2,80.6,96.3,Exceptional,Ready Now,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP623,Ayesha Hussain,Production & Manufacturing,POS-609,Junior,Latest 6 Months,79.7,-4.5,66.3,76.5,3.0,71.2,90.0,76.2,74.7,Effective,Successor / Lateral Pool,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP624,Eman Sheikh,Production & Manufacturing,POS-610,Junior,Latest 6 Months,80.2,5.9,89.7,65.9,3.8,91.4,94.5,100,83.8,Strong,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP625,Arham Ahmed,Production & Manufacturing,POS-611,Junior,Latest 6 Months,80.3,7.5,82.6,85.1,3.6,86.4,80.5,75.6,80.8,Effective,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP626,Shahzaib Mughal,Production & Manufacturing,POS-612,Junior,Latest 6 Months,103.0,5.7,99.4,103.6,3.2,80.6,90.8,94.6,92.9,Exceptional,Ready Now,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP627,Mahnoor Ismail,Production & Manufacturing,POS-613,Junior,Latest 6 Months,79.6,-0.8,86.3,75.9,3.2,95.5,83.6,78.5,80.5,Effective,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP628,Raza Hameed,Production & Manufacturing,POS-614,Intern,Latest 6 Months,79.7,-1.1,80.8,92.8,4.0,100,91.7,93.4,87.0,Strong,Development Required,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP629,Bilal Malik,Production & Manufacturing,POS-615,Intern,Latest 6 Months,101.6,-5.4,103.8,93.7,3.2,64.9,71.7,78.6,86.2,Strong,Development Required,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP630,Saba Dar,Production & Manufacturing,POS-616,Intern,Latest 6 Months,80.0,-10.4,70.6,82.6,4.3,86.5,89.6,65.6,80.4,Effective,Development Required,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP631,Noman Tariq,Quality Assurance,EXEC-QAS-HEAD,Executive,Latest 6 Months,90.5,5.1,92.3,91.0,3.2,80.3,98.2,81.2,86.6,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP632,Junaid Sultan,Quality Assurance,POS-617,Lead/Manager,Latest 6 Months,80.9,2.4,94.2,91.4,4.2,74.9,83.6,99.2,86.0,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP633,Sara Tariq,Quality Assurance,POS-618,Lead/Manager,Latest 6 Months,89.5,8.4,102.6,92.2,3.9,72.3,68.6,78.6,84.9,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP634,Hira Nadeem,Quality Assurance,POS-619,Lead/Manager,Latest 6 Months,88.7,-4.8,88.2,84.1,3.8,91.5,87.6,75.0,85.4,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP635,Ahmed Rashid,Quality Assurance,POS-620,Lead/Manager,Latest 6 Months,79.3,0.1,69.1,76.9,3.9,79.0,86.4,84.7,78.5,Effective,Successor / Lateral Pool,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP636,Zainab Ejaz,Quality Assurance,POS-621,Lead/Manager,Latest 6 Months,92.9,-11.0,97.4,88.6,3.2,100,98.4,79.5,89.8,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP637,Kamran Sheikh,Quality Assurance,POS-622,Lead/Manager,Latest 6 Months,100.6,0.8,101.3,99.4,3.3,88.6,98.7,72.8,92.3,Exceptional,Ready Now,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP638,Laiba Hashmi,Quality Assurance,POS-623,Senior,Latest 6 Months,104.3,-8.0,106.8,96.9,4.2,83.6,91.8,81.8,95.0,Exceptional,Ready Now,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP639,Sana Saeed,Quality Assurance,POS-624,Senior,Latest 6 Months,84.8,-6.6,83.1,86.6,3.6,85.8,82.2,70.2,81.7,Effective,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP640,Hamza Yousaf,Quality Assurance,POS-625,Senior,Latest 6 Months,103.3,9.5,105.3,97.6,2.8,82.5,80.4,89.1,90.4,Strong,Ready Now,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP641,Ahmed Awan,Quality Assurance,POS-626,Senior,Latest 6 Months,102.9,5.4,102.6,109.8,3.8,91.4,82.0,93.3,95.8,Exceptional,Ready Now,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP642,Taha Zafar,Quality Assurance,POS-627,Senior,Latest 6 Months,97.7,11.0,94.9,106.1,3.4,73.3,80.2,86.6,88.9,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP643,Bilal Khan,Quality Assurance,POS-628,Senior,Latest 6 Months,94.8,3.0,101.0,97.0,4.8,64.8,84.4,91.3,91.0,Strong,Ready Now,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP644,Imran Hussain,Quality Assurance,POS-629,Senior,Latest 6 Months,73.8,0.9,64.2,74.6,3.9,93.3,96.7,91.9,79.7,Effective,Successor / Lateral Pool,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP645,Kinza Rehman,Quality Assurance,POS-630,Senior,Latest 6 Months,94.6,3.8,87.2,90.8,4.1,81.4,84.1,83.2,87.5,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP646,Junaid Yousaf,Quality Assurance,POS-631,Mid,Latest 6 Months,92.3,4.6,86.3,96.9,3.1,85.8,85.0,84.3,86.1,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP647,Amna Iqbal,Quality Assurance,POS-632,Mid,Latest 6 Months,93.3,2.0,90.5,98.5,2.8,83.8,67.5,60.4,82.0,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP648,Kashif Hashmi,Quality Assurance,POS-633,Mid,Latest 6 Months,82.4,4.1,86.5,86.1,2.7,78.3,77.6,93.0,80.0,Effective,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP649,Fatima Raza,Quality Assurance,POS-634,Mid,Latest 6 Months,88.2,1.3,95.3,88.7,3.7,83.3,86.1,74.5,85.4,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP650,Hassan Akhtar,Quality Assurance,POS-635,Mid,Latest 6 Months,81.9,1.5,84.1,72.8,3.9,83.0,97.2,72.8,81.5,Effective,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP651,Sana Habib,Quality Assurance,POS-636,Mid,Latest 6 Months,102.0,7.5,104.3,107.8,4.0,93.9,98.1,91.3,98.2,Exceptional,Ready Now,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP652,Kinza Waheed,Quality Assurance,POS-637,Mid,Latest 6 Months,96.0,3.9,96.8,97.8,3.6,71.6,87.9,72.1,87.3,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP653,Laiba Hussain,Quality Assurance,POS-638,Mid,Latest 6 Months,82.1,-1.2,87.8,65.2,4.0,78.6,72.2,63.1,76.9,Effective,Successor / Lateral Pool,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP654,Kinza Javed,Quality Assurance,POS-639,Mid,Latest 6 Months,89.0,0.9,95.0,73.8,3.8,78.0,80.1,89.6,83.8,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP655,Taha Aslam,Quality Assurance,POS-640,Mid,Latest 6 Months,97.5,5.8,104.9,93.6,3.6,87.7,81.6,62.9,88.9,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP656,Sara Hussain,Quality Assurance,POS-641,Mid,Latest 6 Months,91.2,-6.0,83.2,90.6,3.7,88.7,82.2,91.3,86.5,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP657,Mehwish Chaudhry,Quality Assurance,POS-642,Mid,Latest 6 Months,94.9,3.7,89.3,97.9,4.4,83.0,71.1,100,89.9,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP658,Kinza Latif,Quality Assurance,POS-643,Mid,Latest 6 Months,93.9,3.9,96.6,101.4,3.8,90.4,90.0,79.0,91.1,Strong,Ready Now,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP659,Fahad Sultan,Quality Assurance,POS-644,Mid,Latest 6 Months,93.6,-2.3,95.7,99.1,3.3,77.1,90.3,91.1,88.8,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP660,Shahzaib Saleem,Quality Assurance,POS-645,Junior,Latest 6 Months,95.4,-0.1,90.8,110,3.9,81.2,83.7,85.7,91.0,Strong,Ready Now,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP661,Fatima Sheikh,Quality Assurance,POS-646,Junior,Latest 6 Months,99.4,4.5,94.0,91.0,2.9,79.3,89.8,80.0,87.2,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP662,Areeba Awan,Quality Assurance,POS-647,Junior,Latest 6 Months,94.7,4.3,94.7,98.0,2.2,78.3,84.8,80.9,84.6,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP663,Eman Saleem,Quality Assurance,POS-648,Junior,Latest 6 Months,106.9,0.3,99.3,99.1,3.6,75.2,71.8,74.3,89.5,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP664,Komal Shah,Quality Assurance,POS-649,Junior,Latest 6 Months,85.9,8.5,87.0,94.7,2.9,74.5,95.7,81.3,83.4,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP665,Taha Waheed,Quality Assurance,POS-650,Junior,Latest 6 Months,89.9,-4.1,88.9,85.3,3.1,83.5,98.6,75.7,84.6,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP666,Saad Hashmi,Quality Assurance,POS-651,Junior,Latest 6 Months,88.3,6.0,88.3,82.6,2.5,70.6,90.6,79.5,80.1,Effective,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP667,Nida Munir,Quality Assurance,POS-652,Junior,Latest 6 Months,77.1,-0.9,77.7,64.0,3.8,67.1,86.5,83.3,75.6,Effective,Successor / Lateral Pool,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP668,Talha Nawaz,Quality Assurance,POS-653,Junior,Latest 6 Months,87.6,5.3,84.7,84.9,3.9,78.9,81.0,89.2,83.9,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP669,Saad Riaz,Quality Assurance,POS-654,Junior,Latest 6 Months,94.2,1.8,91.6,99.1,3.6,66.2,91.3,94.9,88.3,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP670,Kinza Aziz,Quality Assurance,POS-655,Junior,Latest 6 Months,83.7,2.2,78.9,89.5,4.5,78.7,91.9,70.9,83.8,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP671,Kashif Waheed,Quality Assurance,POS-656,Junior,Latest 6 Months,95.3,2.3,93.8,104.7,4.3,83.5,88.9,100,93.6,Exceptional,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP672,Taha Nawaz,Quality Assurance,POS-657,Junior,Latest 6 Months,88.7,4.9,95.9,75.9,3.7,77.6,89.1,84.4,84.3,Strong,Ready in 6-12 Months,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
